time_sec	flux	flux_err	band_init	band_norm	source
129.6	1.8361604735915443e-11	1.8602829233281816e-13	R	R	astro-ph0302136
551.88	2.0226029402872662e-12	8.755564913180602e-14	R	R	astro-ph0302136
176.04	1.1964943006444545e-11	1.2122131738271527e-13	R	R	astro-ph0302136
591.84	1.8651365562564318e-12	8.417485836435248e-14	R	R	astro-ph0302136
221.04	8.247278003747603e-12	8.355626131251044e-14	R	R	astro-ph0302136
613.08	1.7326491675167068e-12	6.70248120278102e-14	R	R	astro-ph0302136
268.92	5.710979934096957e-12	8.416011048089453e-14	R	R	astro-ph0302136
632.88	1.7104509880283915e-12	5.986457599943288e-14	R	R	astro-ph0302136
289.8	5.213274996415967e-12	8.642886690546714e-14	R	R	astro-ph0302136
695.88	1.5599498412689214e-12	3.160887180285336e-14	R	R	astro-ph0302136
309.96	4.847419819946487e-12	8.482813428838422e-14	R	R	astro-ph0302136
776.88	1.2808864582642563e-12	2.8313760620325275e-14	R	R	astro-ph0302136
348.84	3.911205493490395e-12	1.116729549653478e-13	R	R	astro-ph0302136
915.12	1.0673592895732046e-12	2.06445589479358e-14	R	R	astro-ph0302136
370.8	3.570348703787291e-12	7.89219043404598e-14	R	R	astro-ph0302136
1191.96	7.941648008281334e-13	1.170324500331165e-14	R	R	astro-ph0302136
390.96	3.2382519390040136e-12	1.491270128421941e-13	R	R	astro-ph0302136
1620	5.591272183343811e-13	1.3389355179449318e-14	R	R	astro-ph0302136
429.84	2.7996944362973924e-12	8.767287156581171e-14	R	R	astro-ph0302136
2166.12	3.99126564815136e-13	6.543442893932127e-14	R	R	astro-ph0302136
451.08	2.615234484651504e-12	6.74441593172762e-14	R	R	astro-ph0302136
7957.08	1.141591257570832e-13	3.3856509834237015e-14	R	R	astro-ph0302136
471.96	2.303088539633747e-12	9.121258623434479e-14	R	R	astro-ph0302136
8512.92	1.123855911310029e-13	2.0184636170834547e-14	R	R	astro-ph0302136
510.84	2.258970888859744e-12	6.865943956338661e-14	R	R	astro-ph0302136
8676	1.2517299228340935e-13	2.8360992262000125e-14	R	R	astro-ph0302136
532.08	2.1672580973481485e-12	6.58719096766432e-14	R	R	astro-ph0302136
