#		Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)		beta	z
           2126.6000               0.0010    6.6070385945363349e-04    4.8682460846636825e-05	1.004	2.1992
           2186.6000               0.0010    6.4864465478592175e-04    5.3768144007244793e-05	1.004	2.1992
           2426.6000               0.0010    6.0256908059900236e-04    6.1048531386861179e-05	1.004	2.1992
           2486.6000               0.0010    5.4451123174257502e-04    5.0151339250883728e-05	1.004	2.1992
           2546.6000               0.0010    5.0583263095760930e-04    5.1247799201407126e-05	1.004	2.1992
           2606.6000               0.0010    5.3457278156781717e-04    4.4312376722164035e-05	1.004	2.1992
           2666.6000               0.0010    6.0256908059900236e-04    4.4398931917717221e-05	1.004	2.1992
           2726.6000               0.0010    5.0119512945316744e-04    6.0010312283096243e-05	1.004	2.1992
           2786.6000               0.0010    4.4463827150520668e-04    5.3238509231237209e-05	1.004	2.1992
           2846.6000               0.0010    5.2481572855461918e-04    5.3171047948785401e-05	1.004	2.1992
           2907.6000               0.0010    4.8306641200074302e-04    5.7839680663433494e-05	1.004	2.1992
           2967.6000               0.0010    5.2967178877488146e-04    5.8541491205889136e-05	1.004	2.1992
           3027.6000               0.0010    5.3951912268940510e-04    4.9691549002110153e-05	1.004	2.1992
           3087.6000               0.0010    5.3951912268940510e-04    4.9691549002110153e-05	1.004	2.1992
           3147.6000               0.0010    4.4875245883836592e-04    4.9597956091772782e-05	1.004	2.1992
           3207.6000               0.0010    4.8753617054537009e-04    4.9394116240053243e-05	1.004	2.1992
           3267.6000               0.0010    3.7670973206467361e-04    5.8983624211792743e-05	1.004	2.1992
           3283.2000               0.0010    4.4463827150520668e-04    8.1905398817287998e-06	1.004	2.1992
           3327.6000               0.0010    4.3652270831837591e-04    5.2266796912870753e-05	1.004	2.1992
           3387.6000               0.0010    4.5709539006633728e-04    5.4730055200202685e-05	1.004	2.1992
           3447.6000               0.0010    4.8753617054537009e-04    4.9394116240053243e-05	1.004	2.1992
           3507.6000               0.0010    4.6559342796860829e-04    4.7171014769961858e-05	1.004	2.1992
           3567.6000               0.0010    4.9204728725722085e-04    5.4383077502533997e-05	1.004	2.1992
           3627.6000               0.0010    3.5975500095701302e-04    4.9701991570837385e-05	1.004	2.1992
           3687.6000               0.0010    4.5709539006633728e-04    5.4730055200202685e-05	1.004	2.1992
           3747.6000               0.0010    4.3252064401359385e-04    4.7803949567434607e-05	1.004	2.1992
           3807.6000               0.0010    3.9446351504421551e-04    5.0864006794635986e-05	1.004	2.1992
           3868.6000               0.0010    4.5290471427878869e-04    5.4228287030662838e-05	1.004	2.1992
           3928.6000               0.0010    4.0179713943588289e-04    5.1809639297163538e-05	1.004	2.1992
           3988.6000               0.0010    3.5645674723421440e-04    5.2529409030845738e-05	1.004	2.1992
           4048.6000               0.0010    4.6559342796860829e-04    4.7171014769961858e-05	1.004	2.1992
           4108.6000               0.0010    4.0179713943588289e-04    4.4408262254711605e-05	1.004	2.1992
           4168.6000               0.0010    4.4056180326879698e-04    5.2750415637538535e-05	1.004	2.1992
           4228.6000               0.0010    3.9084705174685696e-04    5.7597351737658786e-05	1.004	2.1992
           4288.6000               0.0010    3.4356335846232055e-04    5.0629368989949807e-05	1.004	2.1992
           4348.6000               0.0010    3.1623274577611280e-04    4.9514392256580591e-05	1.004	2.1992
           4408.6000               0.0010    4.7863763244937604e-04    4.8492572002651532e-05	1.004	2.1992
           4468.6000               0.0010    3.3113633615792403e-04    5.7947690613521746e-05	1.004	2.1992
           4528.6000               0.0010    3.5318873208375402e-04    6.5059770633696805e-05	1.004	2.1992
           4588.6000               0.0010    3.5318873208375402e-04    5.5300805038642298e-05	1.004	2.1992
           4648.6000               0.0010    3.9084705174685696e-04    4.6797848286847774e-05	1.004	2.1992
           4708.6000               0.0010    3.2211195155667198e-04    5.6368455145380958e-05	1.004	2.1992
           4768.6000               0.0010    2.7040009380639100e-04    5.4790493389869436e-05	1.004	2.1992
           4829.6000               0.0010    2.7290207510696107e-04    6.2838026807818861e-05	1.004	2.1992
           4889.6000               0.0010    3.6644334588479914e-04    6.4126292756313511e-05	1.004	2.1992
           4949.6000               0.0010    2.2909037169301742e-04    5.6970009719399031e-05	1.004	2.1992
           5009.6000               0.0010    2.5351685437850947e-04    5.3704461479791785e-05	1.004	2.1992
           5069.6000               0.0010    2.5586261698570936e-04    5.6557964609856943e-05	1.004	2.1992
           5129.6000               0.0010    2.9923117544769143e-04    5.2364400047277418e-05	1.004	2.1992
           5189.6000               0.0010    2.3334947975667587e-04    6.6626074077684913e-05	1.004	2.1992
           5249.6000               0.0010    3.2211195155667198e-04    5.6368455145380958e-05	1.004	2.1992
           5309.6000               0.0010    3.1623274577611280e-04    6.4077448802633691e-05	1.004	2.1992
           5369.6000               0.0010    2.4434690209371802e-04    6.0763991451537941e-05	1.004	2.1992
           5429.6000               0.0010    3.7325603643044675e-04    5.8442859086573798e-05	1.004	2.1992
           5489.6000               0.0010    4.2462625245746986e-04    9.3862858286355755e-05	1.004	2.1992
           5549.6000               0.0010    2.8840769151127193e-04    5.8439327786070314e-05	1.004	2.1992
           5609.6000               0.0010    2.5823008466740050e-04    7.3729998318733601e-05	1.004	2.1992
           5669.6000               0.0010    3.0199992746614957e-04    7.7882621721788388e-05	1.004	2.1992
           5729.6000               0.0010    3.6308377304621682e-04    8.3603130739185136e-05	1.004	2.1992
           5850.6000               0.0010    2.8576355386292755e-04    1.7634263807440561e-04	1.004	2.1992
           5910.6000               0.0010    2.8314365781461330e-04    7.5627636593691402e-05	1.004	2.1992
           5970.6000               0.0010    2.4660781617582786e-04    1.2719515148235347e-04	1.004	2.1992
           6030.6000               0.0010    2.2909037169301742e-04    1.1183001907882033e-04	1.004	2.1992
          27751.7000               0.0010    4.2462623788803740e-05    1.1732856883226162e-06	1.004	2.1992
          29592.0000               0.0010    4.1305399387837620e-05    1.1413103955431517e-06	1.004	2.1992
          31371.8000               0.0010    3.6308376058838013e-05    2.0064750688958919e-06	1.004	2.1992
          32693.8000               0.0010    3.6308376058838013e-05    2.0064750688958919e-06	1.004	2.1992
          33963.8000               0.0010    3.4674229922874211e-05    1.9161688135175048e-06	1.004	2.1992
          34568.6000               0.0010    3.2509240563867265e-05    1.7965270766843057e-06	1.004	2.1992
          36149.8000               0.0010    3.3729260880192640e-05    9.3197394643485355e-07	1.004	2.1992
          38836.8000               0.0010    3.0761451483980436e-05    8.4997033997934997e-07	1.004	2.1992
          87661.4000               0.0010    9.8176335218169622e-06    3.6169499594547519e-07	1.004	2.1992
          89156.2000               0.0010    1.0000156959139134e-05    4.6052426009182255e-07	1.004	2.1992
         101545.9000               0.0010    7.1122467318777189e-06    3.2753107547928227e-07	1.004	2.1992
         102945.6000               0.0010    7.4474365988414985e-06    3.4296713974352351e-07	1.004	2.1992
         115706.9000               0.0010    6.4864461027438118e-06    3.5845426878364493e-07	1.004	2.1992
         176186.9000               0.0010    3.6983397908969782e-06    2.7250375412789038e-07	1.004	2.1992
         197985.6000               0.0010    2.9107627509006539e-06    7.7746437703965705e-07	1.004	2.1992
         201994.6000               0.0010    2.4210669958287428e-06    2.4528736910565839e-07	1.004	2.1992
         262699.2000               0.0010    1.9588753717777144e-06    2.3454482271666055e-07	1.004	2.1992
         348433.9000               0.0010    1.1376451050753141e-06    8.3824791535191078e-08	1.004	2.1992
         606009.6000               0.0010    4.6132479421430005e-07    5.9485418986899283e-08	1.004	2.1992
