Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          14623.0000             810.0000    3.2559955741080820e+46    7.1973188041198360e+45
          18108.0000             750.0000    2.3157080409417987e+46    5.5453995670314917e+45
          19912.0000             750.0000    1.7405391720286315e+46    4.0077396666597994e+45
          21722.0000             780.0000    1.8564523315185791e+46    3.9326684204693518e+45
          22091.0000             450.0000    1.3825594032422393e+46    1.4007227360409914e+45
          23067.0000             360.0000    1.4344446682076960e+46    1.4532896421227061e+45
          23600.0000             780.0000    1.1499628198576963e+46    3.3892957730929746e+45
          24025.0000             450.0000    1.2153008439710846e+46    1.2312668224512032e+45
          24967.0000             450.0000    1.0108432102309899e+46    1.0241231326645051e+45
          25871.0000             450.0000    1.0682768045215452e+46    1.1807031917256442e+45
