Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            366.2000               0.0010    3.1957653368345018e+46    3.2377496083410410e+45
            388.3000               0.0010    3.9497979784195811e+46    3.2741086346156650e+45
            406.5000              43.1000    1.5155660809179844e+46    4.4668415562635846e+45
            410.3000               0.0010    3.1957653368345018e+46    3.2377496083410410e+45
            439.6000               0.0010    2.8613756768538329e+46    3.1625093609521581e+45
            475.9000               0.0010    2.8878516604106965e+46    3.1917717002235474e+45
            512.2000               0.0010    2.5384866298909485e+46    4.9098685784562230e+45
            512.8000              54.4000    2.1506754579599423e+46    3.3674371065108578e+45
            598.7000               0.0010    2.1906595005786550e+46    2.8247408308389908e+45
            620.3000               0.0010    1.9434567427989490e+46    2.6849847922036920e+45
            641.9000               0.0010    1.3950021484214783e+46    2.3127200957663659e+45
            646.0500              68.9500    8.8833111379769699e+45    2.1272763607241632e+45
            670.3000               0.0010    1.5016712873633773e+46    2.3512536938725566e+45
            707.5000               0.0010    1.8054059862387831e+46    2.4942606182339467e+45
            744.2000               0.0010    1.6617851648214589e+46    2.4488971893956357e+45
            801.8000               0.0010    1.6016767720033799e+46    2.3603181857149180e+45
            823.5000              99.0000    1.0013245735008657e+46    1.2911556574370410e+45
            868.3000               0.0010    1.6016767720033799e+46    2.3603181857149180e+45
            935.3000               0.0010    1.4607465752068671e+46    3.3634933855414038e+45
           1002.3000               0.0010    7.4571842286880096e+45    1.5797137596199004e+45
           1068.8000               0.0010    1.0013245735008657e+46    1.8445080820529152e+45
           1135.9000               0.0010    9.9214437449461776e+45    1.8275975300600920e+45
           1135.9000               0.0010    9.9214437449461776e+45    1.8275975300600920e+45
           1214.9000               0.0010    8.5619930959639196e+45    1.7348952048234497e+45
           1281.1000               0.0010    8.8018684507212842e+45    1.7024323401600148e+45
           1311.7000             143.2000    6.4353900019723538e+45    1.3039869491197797e+45
           1347.1000               0.0010    6.6156858095516552e+45    1.8889143154786371e+45
           1413.2000               0.0010    1.0199405874949068e+46    1.8788000480910279e+45
           1546.7000               0.0010    6.9915726047478648e+45    1.4810796014147702e+45
           1626.7000               0.0010    8.9655074051508726e+45    1.7340829209077964e+45
           1652.5000             187.6000    5.4522388168880480e+45    3.5151883716937244e+44
           1761.1000               0.0010    5.3527242418642951e+45    1.2325103401038625e+45
           1827.2000               0.0010    5.8153367797007191e+45    1.3925920491764264e+45
           1894.1000               0.0010    4.6192861826975393e+45    1.1487203795609603e+45
           2068.6000               0.0010    8.5619930959639196e+45    1.7348952048234497e+45
           2083.0000             233.2000    5.6049903673464924e+45    3.6136709385736875e+44
           2194.8000               0.0010    1.0105897158439532e+46    2.4200476370969188e+45
           2321.8000               0.0010    6.6768999975829532e+45    2.1523783182209952e+45
           2422.2000              74.1000    4.9725008929344497e+45    5.9537955155019981e+44
           2570.5000               0.0010    9.3019687001774262e+45    1.7991603068142378e+45
           2610.5000              97.1000    5.6049903673464924e+45    3.0974322330631596e+44
           2617.1500             291.0500    5.5536035060209418e+45    3.0690348032383069e+44
           2800.3500              82.7500    5.4022523902156115e+45    3.9805267777276857e+44
           2988.5500              96.6500    5.2068476437733059e+45    3.3569788311326296e+44
           3140.3000               0.0010    5.6049903673464924e+45    1.2905967637763167e+45
           3205.2500             111.1500    5.9234519640634304e+45    3.8189907235660376e+44
           3282.3000             364.7000    4.7487014834786963e+45    3.0616010772794073e+44
           3436.7500             111.5500    5.7620214508465054e+45    3.7149126224492974e+44
           3683.2500             126.1500    4.9269127300510647e+45    3.1764981173202528e+44
           3916.5000               0.0010    5.1118119624897531e+45    1.2241197656336819e+45
           3945.2500             126.1500    4.5349747068391379e+45    3.3414929464579298e+44
           4124.6500             468.4500    4.4933978082002321e+45    2.8970007102137261e+44
           4283.9500             203.9500    4.4933978082002321e+45    4.5524296874787109e+44
           4691.1000               0.0010    2.9962280571840409e+45    8.2788843099508082e+44
           5203.3000             600.9000    3.4085907989516557e+45    2.5115425880725569e+44
           6499.1000               0.0010    2.3799885353283386e+45    7.0145616393026304e+44
           6562.4000             748.5000    2.5152135579339562e+45    2.0849376279312980e+44
           8261.7000             941.7000    1.9795882338920594e+45    3.2818827519694776e+44
          10863.4000            1650.4000    1.6771614163202520e+45    2.3170841921623015e+44
