Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            444.9000               5.1000    2.9297749449801602e+46    1.0793690093349874e+45
            645.0000              15.0000    1.8148229286996299e+46    6.6860549477536907e+44
            955.8000              30.0000    1.1556711044650307e+46    4.2576498146410984e+44
           1576.8000              60.0000    6.9636069708809218e+45    2.5654876905942183e+44
           2512.8000              90.0000    4.4343936985988381e+45    1.6336910593282275e+44
           3297.0000              60.0000    3.7569398972640791e+45    1.7301348103499459e+44
           6312.0000              30.0000    2.2847266322941532e+45    1.4730177382294731e+44
           7818.0000              60.0000    1.8829302946320374e+45    1.0405457645711323e+44
          12042.0000             156.0000    1.3515566096709957e+45    6.2241483827122766e+43
          12366.0000             156.0000    1.1880486903896647e+45    6.5653998791857994e+43
          13476.0000             156.0000    1.1663643576774867e+45    6.4455678247250821e+43
          13797.0000             159.0000    1.1036572980181548e+45    6.0990357968361876e+43
          14910.0000             156.0000    9.8817585625966037e+44    5.4608617473191207e+43
          15228.0000             156.0000    9.0956604258752773e+44    5.8641891589335479e+43
          17538.0000             156.0000    7.2917914114294101e+44    5.3727906203288450e+43
          17862.0000             156.0000    7.4960804165744676e+44    5.5233163263932371e+43
          19188.0000             156.0000    6.9636067319512867e+44    5.7723471057808914e+43
          19506.0000             156.0000    6.4689565776345695e+44    5.3623164282092864e+43
          20622.0000             156.0000    6.4096488263648489e+44    5.9035049055153984e+43
          20940.0000             156.0000    6.4096488263648489e+44    5.9035049055153984e+43
          23388.0000              48.0000    4.6008093138871310e+44    1.0593755246836809e+44
          23706.0000              48.0000    7.0280401926894064e+44    1.1004209511630011e+44
          45165.0000             489.0000    2.8763003275776544e+44    5.8281752741647145e+43
          69360.0000             480.0000    2.2430255940411952e+44    3.5120350624136631e+43
         140610.0000             630.0000    1.5234711227443806e+44    2.3853869585202375e+43
         149370.0000            1830.0000    1.2788930448267875e+44    2.3558081162603482e+43
         153870.0000             930.0000    1.0065473828095399e+44    5.5623865578481187e+42
         325890.0000             690.0000    4.5168349239180675e+43    4.5761747076031356e+42
         359130.0000             210.0000    3.1829822479535994e+43    4.1042891043794086e+42
