Time	Flux	Flux_err	Band
42.0	9.316382014466124e-11	1.6161516532439276e-12	R
49.0	7.69214191866001e-11	1.6816788101529577e-12	R
55.0	6.433499748198556e-11	1.2323924602169035e-12	R
61.0	5.718041306079956e-11	1.2500950972689813e-12	R
67.0	4.848945337341593e-11	8.411667760366248e-13	R
157.0	2.1520248815168242e-11	6.057583564508075e-13	R
249.0	1.5333711515652943e-11	3.214096595362096e-13	R
340.0	8.418743704368234e-12	1.840530640938942e-13	R
431.0	3.890875086086182e-12	2.830349279739262e-13	R
522.0	2.4324688548223282e-12	1.9556515262404568e-13	R
568.6	2.526081093024771e-12	3.6952759943882396e-14	R
595.0	2.21843796199362e-12	1.8960034640581554e-13	R
654.0	1.8588625945318106e-12	1.4629671014157682e-13	R
681.3	1.85032189670908e-12	3.042288858772053e-14	R
787.68	1.3830799587114799e-12	1.458589433408523e-13	R
794.0	1.4152960295134112e-12	2.5832063774268382e-14	R
906.8	1.1387995537619143e-12	2.0785434344078718e-14	R
1009.95	1.0028761155459448e-12	1.2699071336284697e-13	R
1019.6	9.533388428813654e-13	1.7400394881532926e-14	R
1132.3	8.121706449021898e-13	1.4823784888250823e-14	R
1245.1	7.002406011492192e-13	1.2780831351895936e-14	R
1357.9	6.223680482285952e-13	1.3045445799809624e-14	R
1422.34	6.989518975976844e-13	9.24288782253427e-14	R
1470.7	5.624025592433466e-13	1.2801845189942581e-14	R
1583.5	5.058797418856912e-13	1.1970345709560069e-14	R
1696.3	4.652081218831756e-13	1.1843853707434945e-14	R
1809.1	4.2623321344053877e-13	1.3140734189247569e-14	R
1922.0	3.945002550261965e-13	1.1810101356914351e-14	R
2034.8	3.6311759079537906e-13	1.3134317798379682e-14	R
2147.6	3.4645536288715664e-13	1.1607687487239705e-14	R
2260.3	3.281310198215546e-13	1.2450859625333312e-14	R
2373.1	3.2303329573086025e-13	1.3970101864506952e-14	R
2485.9	3.2303329573086025e-13	1.8491230676235144e-14	R
2598.7	2.943386463850047e-13	1.1689753762256816e-14	R
2711.4	2.8238868322131914e-13	1.2461086319425152e-14	R
2824.2	2.7800159542273246e-13	1.2512132891891904e-14	R
2937.0	2.767242941161549e-13	1.342645898409486e-14	R
3049.7	2.68440035944471e-13	1.3024512877732864e-14	R
3162.5	2.664693657970554e-13	1.246142818802723e-14	R
3275.3	2.6402635996703847e-13	1.3272695580895414e-14	R
3388.2	2.618468105454238e-13	1.2933977237335946e-14	R
3501.0	2.64513162719785e-13	1.1905053417308906e-14	R
3613.8	2.691827888531309e-13	1.3531911027786114e-14	R
3726.5	2.580163862732678e-13	1.2744772640028756e-14	R
3839.3	2.5307385947601944e-13	1.2722109628473682e-14	R
4062.4	2.573044446881357e-13	1.2934782596644241e-14	R
4175.3	2.554155230667376e-13	1.2616302465270437e-14	R
4288.1	2.558864494535527e-13	1.3087228852084502e-14	R
4401.0	2.526081093024771e-13	1.159132467100725e-14	R
4513.8	2.6232959471965235e-13	1.2728038768938797e-14	R
4626.6	2.664693657970554e-13	1.2695270439416822e-14	R
4739.4	2.6329783513206005e-13	1.5300343434186786e-14	R
4852.2	2.6402635996703847e-13	1.3503541915761695e-14	R
5002.6	2.676993325051915e-13	1.2048454679846712e-14	R
9523.7	4.4632096592106095e-13	9.179562094054881e-14	R
77044.0	2.0589570547414945e-13	1.1069537588882519e-14	R
515855.0	1.100645058993762e-14	2.6572039917441966e-15	R
604978.0	7.271889790591129e-15	2.6836375189671137e-15	R
682940.0	5.316762836685229e-15	2.2572851631065707e-15	R
