z=   5.4670000e+00 0.
TotalEnergy(erg)    1.8193564226283133e+05    2.2465225469689482e+04
TotalEnergy_common(erg)                      -NaN                      -NaN
Energy1(erg)    4.2872803166733775e+05    4.7830763944570877e+04
Energy2(erg)    1.4374578661625352e+04    5.4968221955536483e+03
T_min_T_max    1.9468068633287524e+02    3.4869336590995526e+03
Interval1    1.9468068633287524e+02    1.5260401953689829e+03
Interval2    1.5260401953689829e+03    3.4869336590995526e+03
