T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
27.2	32.2	-9.	-9.	13.69	0.07	CR	ROTSE	rykoff09
41.	46.	-9.	-9.	10.14	0.02	CR	ROTSE	rykoff09
55.4	60.4	-9.	-9.	9.57	0.02	CR	ROTSE	rykoff09
77.8	82.8	-9.	-9.	9.74	0.01	CR	ROTSE	rykoff09
92.	97.	-9.	-9.	9.52	0.02	CR	ROTSE	rykoff09
106.	111.	-9.	-9.	9.64	0.01	CR	ROTSE	rykoff09
120.	125.	-9.	-9.	9.82	0.03	CR	ROTSE	rykoff09
135.	140.	-9.	-9.	9.97	0.02	CR	ROTSE	rykoff09
149.	154.	-9.	-9.	10.15	0.02	CR	ROTSE	rykoff09
164.	169.	-9.	-9.	10.36	0.02	CR	ROTSE	rykoff09
178.	198.	-9.	-9.	10.62	0.02	CR	ROTSE	rykoff09
207.	227.	-9.	-9.	10.84	0.02	CR	ROTSE	rykoff09
237.	257.	-9.	-9.	11.02	0.01	CR	ROTSE	rykoff09
266.	286.	-9.	-9.	11.21	0.02	CR	ROTSE	rykoff09
295.	315.	-9.	-9.	11.31	0.02	CR	ROTSE	rykoff09
332.	352.	-9.	-9.	11.56	0.02	CR	ROTSE	rykoff09
361.	381.	-9.	-9.	11.71	0.02	CR	ROTSE	rykoff09
390.	410.	-9.	-9.	11.85	0.02	CR	ROTSE	rykoff09
420.	440.	-9.	-9.	11.97	0.02	CR	ROTSE	rykoff09
456.	476.	-9.	-9.	12.16	0.03	CR	ROTSE	rykoff09
486.	506.	-9.	-9.	12.3	0.03	CR	ROTSE	rykoff09
514.	534.	-9.	-9.	12.4	0.03	CR	ROTSE	rykoff09
544.	564.	-9.	-9.	12.52	0.03	CR	ROTSE	rykoff09
1110.	1110.	-9.	-9.	13.79	0.04	CR	ROTSE	rykoff09
1120.	1120.	-9.	-9.	14.05	0.12	CR	ROTSE	rykoff09
1130.	1140.	-9.	-9.	13.94	0.1	CR	ROTSE	rykoff09
1150.	1150.	-9.	-9.	13.87	0.09	CR	ROTSE	rykoff09
1160.	1170.	-9.	-9.	14.15	0.09	CR	ROTSE	rykoff09
1180.	1180.	-9.	-9.	14.06	0.09	CR	ROTSE	rykoff09
1200.	1200.	-9.	-9.	13.94	0.03	CR	ROTSE	rykoff09
1210.	1220.	-9.	-9.	14.	0.09	CR	ROTSE	rykoff09
1230.	1230.	-9.	-9.	14.07	0.11	CR	ROTSE	rykoff09
1240.	1250.	-9.	-9.	14.02	0.09	CR	ROTSE	rykoff09
1260.	1280.	-9.	-9.	14.13	0.07	CR	ROTSE	rykoff09
1290.	1310.	-9.	-9.	14.17	0.09	CR	ROTSE	rykoff09
1310.	1330.	-9.	-9.	14.22	0.1	CR	ROTSE	rykoff09
1340.	1360.	-9.	-9.	14.18	0.06	CR	ROTSE	rykoff09
1370.	1390.	-9.	-9.	14.29	0.05	CR	ROTSE	rykoff09
1400.	1420.	-9.	-9.	14.17	0.06	CR	ROTSE	rykoff09
1430.	1450.	-9.	-9.	14.38	0.06	CR	ROTSE	rykoff09
1460.	1480.	-9.	-9.	14.17	0.09	CR	ROTSE	rykoff09
1490.	1510.	-9.	-9.	14.33	0.08	CR	ROTSE	rykoff09
1520.	1540.	-9.	-9.	14.34	0.06	CR	ROTSE	rykoff09
1550.	1570.	-9.	-9.	14.4	0.07	CR	ROTSE	rykoff09
1580.	1600.	-9.	-9.	14.51	0.06	CR	ROTSE	rykoff09
1610.	1890.	-9.	-9.	14.68	0.03	CR	ROTSE	rykoff09
1900.	2180.	-9.	-9.	14.91	0.02	CR	ROTSE	rykoff09
2190.	2470.	-9.	-9.	15.14	0.03	CR	ROTSE	rykoff09
2480.	2760.	-9.	-9.	15.33	0.06	CR	ROTSE	rykoff09
2770.	3140.	-9.	-9.	15.57	0.06	CR	ROTSE	rykoff09
3140.	3430.	-9.	-9.	15.67	0.07	CR	ROTSE	rykoff09
3440.	3720.	-9.	-9.	15.78	0.08	CR	ROTSE	rykoff09
3730.	4020.	-9.	-9.	15.82	0.08	CR	ROTSE	rykoff09
4030.	4310.	-9.	-9.	16.02	0.05	CR	ROTSE	rykoff09
4320.	4600.	-9.	-9.	16.11	0.08	CR	ROTSE	rykoff09
4610.	4890.	-9.	-9.	16.12	0.07	CR	ROTSE	rykoff09
4900.	5190.	-9.	-9.	16.35	0.14	CR	ROTSE	rykoff09
5200.	5490.	-9.	-9.	16.05	0.1	CR	ROTSE	rykoff09
5490.	5780.	-9.	-9.	16.46	0.12	CR	ROTSE	rykoff09
5790.	6070.	-9.	-9.	16.72	0.1	CR	ROTSE	rykoff09
6080.	6360.	-9.	-9.	16.97	0.19	CR	ROTSE	rykoff09
6370.	6650.	-9.	-9.	17.34	0.2	CR	ROTSE	rykoff09
6660.	6940.	-9.	-9.	16.84	0.11	CR	ROTSE	rykoff09
6950.	7230.	-9.	-9.	16.98	0.16	CR	ROTSE	rykoff09
7240.	7520.	-9.	-9.	16.77	0.15	CR	ROTSE	rykoff09
7530.	7810.	-9.	-9.	17.19	0.22	CR	ROTSE	rykoff09
7820.	8110.	-9.	-9.	17.32	0.23	CR	ROTSE	rykoff09
8120.	8420.	-9.	-9.	17.14	0.23	CR	ROTSE	rykoff09
8420.	8710.	-9.	-9.	16.85	0.14	CR	ROTSE	rykoff09
8720.	9000.	-9.	-9.	17.1	0.18	CR	ROTSE	rykoff09
9010.	9290.	-9.	-9.	17.5	0.22	CR	ROTSE	rykoff09
9300.	9580.	-9.	-9.	17.36	0.25	CR	ROTSE	rykoff09
9590.	9870.	-9.	-9.	17.31	0.17	CR	ROTSE	rykoff09
9880.	10200.	-9.	-9.	17.44	0.17	CR	ROTSE	rykoff09
10200.	10500.	-9.	-9.	17.47	0.28	CR	ROTSE	rykoff09
10500.	10800.	-9.	-9.	17.38	0.3	CR	ROTSE	rykoff09
10800.	11000.	-9.	-9.	17.76	0.36	CR	ROTSE	rykoff09
11100.	11300.	-9.	-9.	17.46	0.18	CR	ROTSE	rykoff09
11300.	11600.	-9.	-9.	17.56	100.	CR	ROTSE	rykoff09
11600.	11900.	-9.	-9.	18.25	0.47	CR	ROTSE	rykoff09
11900.	12200.	-9.	-9.	17.7	0.32	CR	ROTSE	rykoff09
12200.	12500.	-9.	-9.	17.	0.14	CR	ROTSE	rykoff09
12500.	12800.	-9.	-9.	17.53	100.	CR	ROTSE	rykoff09
12800.	13100.	-9.	-9.	17.92	0.44	CR	ROTSE	rykoff09
13300.	14100.	-9.	-9.	17.57	0.16	CR	ROTSE	rykoff09
14100.	15100.	-9.	-9.	17.8	0.19	CR	ROTSE	rykoff09
137.	-9.	-9.	10.	10.34	0.11	RC	FTS	mundell07
158.	-9.	-9.	10.	10.68	0.12	RC	FTS	mundell07
180.	-9.	-9.	10.	10.96	0.11	RC	FTS	mundell07
278.	-9.	-9.	10.	12.81	0.2	BJ	FTS	mundell07
331.	-9.	-9.	10.	12.52	0.2	VJ	FTS	mundell07
383.	-9.	-9.	10.	11.67	0.04	ii	FTS	mundell07
450.	-9.	-9.	30.	13.56	0.1	BJ	FTS	mundell07
528.	-9.	-9.	30.	12.85	0.1	RC	FTS	mundell07
735.	-9.	-9.	30.	13.03	0.04	ii	FTS	mundell07
1000.	-9.	-9.	60.	15.18	0.09	BJ	FTS	mundell07
1110.	-9.	-9.	60.	14.28	0.1	RC	FTS	mundell07
1210.	-9.	-9.	60.	13.9	0.11	ii	FTS	mundell07
1320.	-9.	-9.	120.	15.64	0.07	BJ	FTS	mundell07
1480.	-9.	-9.	120.	14.78	0.08	RC	FTS	mundell07
1640.	-9.	-9.	120.	14.47	0.1	ii	FTS	mundell07
1810.	-9.	-9.	180.	16.24	0.09	BJ	FTS	mundell07
2030.	-9.	-9.	180.	15.36	0.08	RC	FTS	mundell07
2250.	-9.	-9.	180.	15.04	0.09	ii	FTS	mundell07
2490.	-9.	-9.	120.	16.7	0.09	BJ	FTS	mundell07
2640.	-9.	-9.	120.	15.71	0.08	RC	FTS	mundell07
2810.	-9.	-9.	120.	15.31	0.1	ii	FTS	mundell07
2980.	-9.	-9.	180.	16.92	0.1	BJ	FTS	mundell07
3200.	-9.	-9.	180.	15.98	0.07	RC	FTS	mundell07
3420.	-9.	-9.	180.	15.59	0.09	ii	FTS	mundell07
3650.	-9.	-9.	240.	17.27	0.11	BJ	FTS	mundell07
4100.	-9.	-9.	30.	16.25	0.09	RC	FTS	mundell07
4230.	-9.	-9.	10.	17.48	0.11	BJ	FTS	mundell07
4270.	-9.	-9.	10.	17.16	0.21	VJ	FTS	mundell07
4330.	-9.	-9.	10.	15.94	0.11	ii	FTS	mundell07
4390.	-9.	-9.	30.	17.66	0.13	BJ	FTS	mundell07
4460.	-9.	-9.	30.	16.48	0.09	RC	FTS	mundell07
4540.	-9.	-9.	30.	16.06	0.1	ii	FTS	mundell07
4610.	-9.	-9.	60.	17.66	0.2	BJ	FTS	mundell07
4710.	-9.	-9.	60.	16.59	0.09	RC	FTS	mundell07
4820.	-9.	-9.	60.	16.15	0.1	ii	FTS	mundell07
4920.	-9.	-9.	120.	17.78	0.18	BJ	FTS	mundell07
5090.	-9.	-9.	120.	16.72	0.09	RC	FTS	mundell07
5250.	-9.	-9.	120.	16.3	0.09	ii	FTS	mundell07
5420.	-9.	-9.	180.	17.92	0.16	BJ	FTS	mundell07
5640.	-9.	-9.	180.	16.95	0.09	RC	FTS	mundell07
5860.	-9.	-9.	180.	16.51	0.1	ii	FTS	mundell07
6090.	-9.	-9.	120.	18.18	0.17	BJ	FTS	mundell07
6250.	-9.	-9.	120.	17.03	0.08	RC	FTS	mundell07
6420.	-9.	-9.	120.	16.63	0.1	ii	FTS	mundell07
6580.	-9.	-9.	180.	18.36	0.14	BJ	FTS	mundell07
6810.	-9.	-9.	180.	17.26	0.08	RC	FTS	mundell07
7030.	-9.	-9.	180.	16.87	0.11	ii	FTS	mundell07
7260.	-9.	-9.	240.	18.67	0.17	BJ	FTS	mundell07
7540.	-9.	-9.	240.	17.5	0.15	RC	FTS	mundell07
