Time			Mag		MagErr		Band		GCN
1877			17.55		?		R		14954
2417			17.30		?		R		14954
19440			19.9		?		R		14956
275.5			15.52		0.1		u_FC		14957
6050.			19.04		0.2		v		14957
5637.5			19.66		0.2		b		14957
5844.			20.07		0.4		w2		14957
9288			19.57		0.12		r'		14960
9288			19.36		0.10		i'		14960		
46926         		>19.2		?		g'		14963
47213         		>18.9		?		Rc		14963
46785         		>18.0		?		Ic		14963
