time_sec	flux	flux_err	band	source
1954.0	3.7212280291090945e-13	1.0545415253018873e-14	i	manual
282.0	3.6198142343568974e-13	5.391011320393815e-14	i	manual
2216.6	4.476360795676373e-13	1.932264654931456e-14	i	nissim
2312.8	4.3544196736996253e-13	1.7891580788809594e-14	i	nissim
2408.9	3.986703005042172e-13	1.8130261460765458e-14	i	nissim
2504.1	4.5332814532705774e-13	1.9252225135980126e-14	i	nissim
2594.2	4.457883180068058e-13	1.9008156870902638e-14	i	nissim
2695.3	4.567190046273328e-13	1.8801297967126215e-14	i	nissim
2814.3	4.380554455484092e-13	1.8854916244822617e-14	i	nissim
2913.4	4.720020485135943e-13	2.1747498515434014e-14	i	nissim
3002.4	4.829630255299241e-13	2.080556134753615e-14	i	nissim
3175.2	4.2708024530374743e-13	1.851277380811313e-14	i	nissim
3279.1	4.3179447743975713e-13	1.8722645658428496e-14	i	nissim
3472.5	4.1330692643476146e-13	1.9225425061164217e-14	i	nissim
3563.4	4.637700337431518e-13	2.043509705458438e-14	i	nissim
3657.1	3.812243946715294e-13	2.0667656881091062e-14	i	nissim
3745.5	4.5203564635942275e-13	1.9931122416921994e-14	i	nissim
3843.0	4.3977352787678116e-13	2.0189557292651585e-14	i	nissim
4474.2	3.69295387630018e-13	1.8355977808039324e-14	i	nissim
4569.4	3.508596966057607e-13	1.736393744173581e-14	i	nissim
4740.1	3.444269163904089e-13	1.9122044759008108e-14	i	nissim
4835.1	3.552177699877337e-13	1.9977747115296447e-14	i	nissim
4944.7	3.146877835088698e-13	2.0464786547071852e-14	i	nissim
5114.8	3.471192377960411e-13	1.8265143792777197e-14	i	nissim
5216.5	3.1125438854339946e-13	1.8478045289488705e-14	i	nissim
5394.7	3.43580639345157e-13	1.8426371872421925e-14	i	nissim
5502.6	3.4878763765068795e-13	1.829755275890992e-14	i	nissim
5675.4	2.966035081860583e-13	1.820289986053512e-14	i	nissim
5773.4	2.730161157001844e-13	1.9038013224565515e-14	i	nissim
5871.5	3.047329974176279e-13	2.0029942355949084e-14	i	nissim
5962.1	2.774167525116635e-13	1.9845193271604573e-14	i	nissim
6059.1	2.5059331628399617e-13	1.8268933443193723e-14	i	nissim
6150.8	2.672156460969311e-13	1.7634187357727976e-14	i	nissim
6263.2	2.812920664402399e-13	1.8350454906557626e-14	i	nissim
6384.8	2.5228340475862285e-13	1.9040082849635653e-14	i	nissim
6487.6	2.218506387645746e-13	1.8349267664095878e-14	i	nissim
6581.2	2.5713919709076983e-13	1.8682575670256336e-14	i	nissim
6701.5	2.836154487445506e-13	2.2781886819871794e-14	i	nissim
6793.8	2.806133209457974e-13	1.975150136192336e-14	i	nissim
6895.2	2.0183881301744105e-13	2.0667197811451207e-14	i	nissim
7001.0	2.1471949817832366e-13	2.2318190413308434e-14	i	nissim
7096.6	2.7290046991784513e-13	2.38169732217104e-14	i	nissim
7189.3	2.1928608979803278e-13	2.6193096461882753e-14	i	nissim
7285.5	1.8570392521518616e-13	2.795946895515685e-14	i	nissim
7387.0	1.7671958520801835e-13	2.8303176544384412e-14	i	nissim
7670.2	2.3882989268748145e-13	2.6511219462459306e-14	i	nissim
4991.4	3.5084903269496635e-13	8.11003107447894e-15	i	nissim
