Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes
 -9.  -9.    14093.0   1.d-3 -9.  BJ  19.66      0.12    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn  
 -9.  -9.    18138.0   1.d-3 -9.  BJ  19.98      0.12    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    23093.0   1.d-3 -9.  BJ  20.51      0.14    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    14093.0   1.d-3 -9.  VJ  19.22      0.08    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    18138.0   1.d-3 -9.  VJ  19.68      0.09    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    23093.0   1.d-3 -9.  VJ  20.03      0.10    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.   105706.0   1.d-3 -9.  VJ  21.5       100.    -9.  -9.  -9.      SMARTS    kann10 1 NNN 0. 0. 0 nnn 
 -9.  -9.    14093.0   1.d-3 -9.  RC  18.45      0.2     -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    18138.0   1.d-3 -9.  RC  18.89      0.21    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    23093.0   1.d-3 -9.  RC  19.3       0.21    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    14093.0   1.d-3 -9.  IC  18.27      0.09    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    18138.0   1.d-3 -9.  IC  18.62      0.09    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    23093.0   1.d-3 -9.  IC  18.94      0.10    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.   105706.0   1.d-3 -9.  IC  20.6       100.    -9.  -9.  -9.      SMARTS    kann10 1 NNN 0. 0. 0 nnn 
 -9.  -9.   110152.1   1.d-3 -9.  IC  21.0       100.    -9.  -9.  -9.      SMARTS    kann10 1 NNN 0. 0. 0 nnn 
 -9.  -9.    14093.0   1.d-3 -9.  J   17.13      0.10    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    18138.0   1.d-3 -9.  J   17.76      0.15    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    23093.0   1.d-3 -9.  J   17.92      0.15    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.   105706.0   1.d-3 -9.  J   19.1       100.    -9.  -9.  -9.      SMARTS    kann10 1 NNN 0. 0. 0 nnn 
 -9.  -9.   110152.1   1.d-3 -9.  J   18.9       100.    -9.  -9.  -9.      SMARTS    kann10 1 NNN 0. 0. 0 nnn 
 -9.  -9.    14093.0   1.d-3 -9.  H   16.52      0.10    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    18138.0   1.d-3 -9.  H   16.91      0.15    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    23093.0   1.d-3 -9.  H   17.38      0.15    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    14093.0   1.d-3 -9.  KS   16.08      0.10    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    18138.0   1.d-3 -9.  KS   16.02      0.15    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.    23093.0   1.d-3 -9.  KS   16.33      0.15    -9.  -9.  -9.      SMARTS    kann10 0 NNN 0. 0. 0 nnn 
 -9.  -9.   105706.0   1.d-3 -9.  KS   17.80      100.    -9.  -9.  -9.      SMARTS    kann10 1 NNN 0. 0. 0 nnn 
 -9.  -9.       44.4279442      2.5000000    -9. rr  14.6144600      0.0539951     -9.  -9.  -9.  ROTSE yuan10 0 NNN 0. 0. 0 nnn
 -9.  -9.       52.3278389      2.5000000    -9. rr  14.2331305      0.0687900 	   -9.  -9.  -9.   ROTSE yuan10 0 NNN 0. 0. 0 nnn
 -9.  -9.       60.2267876      2.5000000    -9. rr  13.8274603      0.0332003 	   -9.  -9.  -9.   ROTSE yuan10 0 NNN 0. 0. 0 nnn
 -9.  -9.       68.1265945      2.5000000    -9. rr  13.5677500      0.0409102 	   -9.  -9.  -9.   ROTSE yuan10 0 NNN 0. 0. 0 nnn
