Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           -9.0            -9.0           629.0    -9.000    20.000 uvw1   18.020 100.0000  -9.0000  -9.0000  -9.0000 UVOT guidorzi09 1 NNN  0.120  0.000 0 E(B-V)=0.017
           -9.0            -9.0           782.0    -9.000    20.000 uvw1   18.040 100.0000  -9.0000  -9.0000  -9.0000 UVOT guidorzi09 1 NNN  0.120  0.000 0 E(B-V)=0.017
           -9.0            -9.0          1426.0    -9.000    10.000 uvw1   17.670   0.2900  -9.0000  -9.0000  -9.0000 UVOT guidorzi09 0 NNN  0.120  0.000 0 E(B-V)=0.017
           -9.0            -9.0        307483.0    -9.000 48074.000 uvw1   21.580 100.0000  -9.0000  -9.0000  -9.0000 UVOT guidorzi09 1 NNN  0.120  0.000 0 E(B-V)=0.017
