z=   5.4000002e-01 0.
TotalEnergy(erg)    1.0585967628003400e+50    1.0828633155821239e+49
TotalEnergy_common(erg)    1.1974527645168042e+49    2.9140664056765132e+48
Energy1(erg)    5.7830358064747752e+48    2.1844350353769126e+48
Energy2(erg)   -3.4299195618974133e+48    1.3150302019672446e+48
Energy3(erg)    4.0633024184378856e+49    4.1216714393261517e+48
Energy4(erg)    6.2873535851086021e+49    9.4143403418810375e+48
T_min_T_max    4.5194804565080977e+02    4.3012337063022971e+05
Interval1    4.5194804565080977e+02    4.5767523329452342e+03
Interval2    4.5767523329452342e+03    1.7430000000000000e+03
Interval3    1.7430000000000000e+03    3.7554296375796752e+04
Interval4    3.7554296375796752e+04    4.3012337063022971e+05
