Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
       184460.0        189120.0            -9.0    -9.000    -9.000 RC   22.500   0.2000  -9.0000  -9.0000  -9.0000 CrAO GCN5336 0 NNN  0.000  0.000 0 nnn
       285984.0            -9.0            -9.0    -9.000  1800.000 RC   24.100 100.0000  -9.0000  -9.0000  -9.0000 NOT GCN5337 1 NNN  0.000  0.000 0 nnn
       542592.0            -9.0            -9.0    -9.000  3000.000 RC   25.000 100.0000  -9.0000  -9.0000  -9.0000 NOT GCN5355 1 NNN  0.000  0.000 0 nnn
         3859.3            -9.0            -9.0    -9.000   120.000 RC   18.700   0.0700  -9.0000  -9.0000  -9.0000 MAO GCN5434 0 NNN  0.000  0.000 0 nnn
         4185.3            -9.0            -9.0    -9.000   120.000 RC   18.630   0.0600  -9.0000  -9.0000  -9.0000 MAO GCN5434 0 NNN  0.000  0.000 0 nnn
         4517.3            -9.0            -9.0    -9.000   120.000 RC   18.770   0.0700  -9.0000  -9.0000  -9.0000 MAO GCN5434 0 NNN  0.000  0.000 0 nnn
         4840.3            -9.0            -9.0    -9.000   120.000 RC   18.880   0.0700  -9.0000  -9.0000  -9.0000 MAO GCN5434 0 NNN  0.000  0.000 0 nnn
         5171.3            -9.0            -9.0    -9.000   120.000 RC   18.910   0.0700  -9.0000  -9.0000  -9.0000 MAO GCN5434 0 NNN  0.000  0.000 0 nnn
         5664.3            -9.0            -9.0    -9.000   240.000 RC   18.860   0.0600  -9.0000  -9.0000  -9.0000 MAO GCN5434 0 NNN  0.000  0.000 0 nnn
         6589.8            -9.0            -9.0    -9.000   360.000 RC   18.870   0.0700  -9.0000  -9.0000  -9.0000 MAO GCN5434 0 NNN  0.000  0.000 0 nnn
         7747.3            -9.0            -9.0    -9.000   360.000 RC   18.820   0.0700  -9.0000  -9.0000  -9.0000 MAO GCN5434 0 NNN  0.000  0.000 0 nnn
