Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
-9. -9.      78.4800     5.0000 -9. v 4.30924e+01 -9.   9.00458e-02 8.31464e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.      88.4800     5.0000 -9. v 4.31106e+01 -9.   8.99280e-02 8.30459e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.     103.4800    10.0000 -9. v 4.29704e+01 -9.   6.06716e-02 5.74599e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.     123.4800    10.0000 -9. v 4.29222e+01 -9.   6.01984e-02 5.70353e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.     143.4840     9.9960 -9. v 4.28903e+01 -9.   5.96231e-02 5.65187e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.     168.5780    15.0980 -9. v 4.28518e+01 -9.   5.75455e-02 5.46484e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.     203.6760    20.0000 -9. v 4.26692e+01 -9.   7.44472e-02 6.96684e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.     243.6760    20.0000 -9. v 4.24734e+01 -9.   6.77340e-02 6.37554e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.     288.6760    25.0000 -9. v 4.23745e+01 -9.   5.77724e-02 5.48530e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.     343.6760    30.0000 -9. v 4.24039e+01 -9.   5.30723e-02 5.05985e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.     413.6760    40.0000 -9. v 4.24595e+01 -9.   4.71091e-02 4.51498e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.     503.6760    50.0000 -9. v 4.24736e+01 -9.   4.21160e-02 4.05431e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.     609.5780    55.9020 -9. v 4.27048e+01 -9.   5.12618e-02 4.89503e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.     742.9800    72.5000 -9. v 4.28214e+01 -9.   3.68065e-02 3.55995e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.     907.0780    86.5980 -9. v 4.30152e+01 -9.   1.76762e-02 1.73930e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.    1103.6760   110.0000 -9. v 4.32919e+01 -9.   4.31278e-02 4.14799e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.    1346.5780   132.9020 -9. v 4.34927e+01 -9.   3.89476e-02 3.75987e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.    1653.9800   144.5000 -9. v 4.37080e+01 -9.   4.05469e-02 3.90871e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.    5814.9800   508.5000 -9. v 4.52436e+01 -9.   6.56597e-02 6.19144e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.    6962.4800   633.0000 -9. v 4.53953e+01 -9.   4.56252e-02 4.37850e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.   12426.4800   908.0000 -9. v 4.62610e+01 -9.   4.50597e-02 4.32639e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.   18386.9800   773.5000 -9. v 4.65375e+01 -9.   1.72695e-01 1.48959e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.   24307.4800   635.0000 -9. v 4.66812e+01 -9.   8.49777e-02 7.88068e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.   32019.4800  2318.0000 -9. v 4.70744e+01 -9.   1.37037e-01 1.21663e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.   39010.4800  3280.0000 -9. v 4.73765e+01 -9.   1.83249e-01 1.56741e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.   49699.9800  4156.5000 -9. v 4.77916e+01 -9.   1.45543e-01 1.28319e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.   63310.9800  6242.5000 -9. v 4.76097e+01 -9.   1.29073e-01 1.15346e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.   76164.9800  6604.5000 -9. v 4.80056e+01 -9.   1.71524e-01 1.48087e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.   93060.4800  7056.0000 -9. v 4.80928e+01 -9.   2.36638e-01 1.94179e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.  115838.9800 11466.5000 -9. v 4.81714e+01 -9.   1.95322e-01 1.65484e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.  142378.4800 13904.0000 -9. v 4.78301e+01 -9.   1.74163e-01 1.50049e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.  165354.9800  9066.5000 -9. v 4.79241e+01 -9.   8.00672e-02 7.45660e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.  211695.9800 20565.5000 -9. v 4.81588e+01 -9.   1.25730e-01 1.12670e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.  263814.9800 26198.5000 -9. v 4.84524e+01 -9.   1.00410e-01 9.19048e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.  322220.4800 32201.0000 -9. v 4.90561e+01 -9.   1.79363e-01 1.53891e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.  399640.4800 39921.0000 -9. v 4.91630e+01 -9.   1.63070e-01 1.41746e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.  486635.4800 47067.0000 -9. v 4.99652e+01 -9.   4.02642e-01 2.93054e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.  587980.4800 49822.0000 -9. v 5.01478e+01 -9.   4.35971e-01 3.10212e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
-9. -9.  746542.4800 64719.0000 -9. v 4.98170e+01 -9.   100.        100.	-9. UVOT oates09 1 NNN 0. 0. 0 nnn 
-9. -9.  933705.4800 72497.0000 -9. v 4.94626e+01 -9.   3.05812e-01 2.38335e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn 
