Time	Mag	MagErr	Band	GCN
27612	21.44	0.09	R	22269
47159	>21	?	Unfiltered	22273
6732	20.86	0.21	R	22274
9648	21.47	0.22	R	22274
28332	21.72	0.22	R	22274
301.	>20.6	?	u_FC	22275
601.	>20.3	?	u	22275
1113.5	>20.3	?	b	22275
1164.	>19.2	?	v	22275
1213.	>19.4	?	uvw1	22275
1188.	>19.3	?	uvm2	22275
1139.5	>19.6	?	uvw2	22275
2358.	>19.3	?	R	22276
8460	>15.3	?	R	22279
