196.2	18.1	0	R	10063
3528	17.55	0.05	R	10066
6624	17.98	0.05	R	10066
11880	19.09	0.08	R	10066
732	17.177	0.03	Rc	10073
929	17.51	0.037	Rc	10073
1118	17.827	0.049	Rc	10073
1308	17.993	0.044	Rc	10073
1497	18.136	0.056	Rc	10073
1873	18.008	0.046	Rc	10073
2188	17.764	0.045	Rc	10073
2498	17.737	0.033	Rc	10073
2807	17.665	0.037	Rc	10073
3115	17.776	0.045	Rc	10073
3488	19.029	0.111	V	10073
3803	19.267	0.12	V	10073
4114	19.29	0.132	V	10073
4423	19.32	0.126	V	10073
4731	19.237	0.091	V	10073
5041	19.345	0.151	V	10073
5660	19.163	0.107	V	10073
5968	19.293	0.123	V	10073
6278	19.35	0.163	V	10073
6967	17.55	0.074	Ic	10073
28034.4	18.31	0.07	R	10116
28665.1	18.56	0.08	R	10116
29295.8	18.72	0.08	R	10116
29926.6	18.56	0.08	R	10116
30730.1	18.73	0.08	R	10116
31360.8	18.8	0.09	R	10116
31991.5	18.89	0.11	R	10116
32622.2	18.7	0.08	R	10116
33253	19.2	0.16	R	10116
33883.7	19.16	0.16	R	10116
34514.4	18.86	0.15	R	10116
35606.6	19.44	0.34	R	10116
49929.8	19.11	0.08	R	10116
51402.7	19.15	0.09	R	10116
125465	20.7	0.2	R	10116
