Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            673.0000              10.0000    1.5371798755307110e-04    2.8315900548335440e-05
            820.0000              10.0000    1.5802459658482390e-04    2.9109207271802493e-05
           1403.0000              10.0000    9.2624246252991508e-05    2.2180622340416479e-05
           1561.0000              10.0000    1.0733087942459230e-04    2.3725295049178531e-05
           1719.0000              10.0000    1.2552339841755418e-04    2.6590604919163674e-05
           5815.0000              98.5000    8.6044811275382788e-05    7.1325181971289021e-06
           7247.0000              98.5000    8.0672345867403419e-05    6.6871780689110667e-06
          12568.0000             134.0000    5.2326861027176255e-05    4.8194821453167345e-06
          17495.0000             211.0000    1.2904009942259871e-04    5.9425163576515710e-06
          23276.0000             211.0000    1.1553795817572767e-04    5.3207197565804376e-06
          29059.0000             211.0000    1.1660701775626428e-04    5.3699517710710456e-06
          34840.0000             211.0000    1.0344861666371566e-04    4.7639849895597441e-06
          40666.0000             207.5000    1.0344861666371566e-04    4.7639849895597441e-06
          47109.0000             148.0000    1.1447869979248398e-04    6.3263269247021079e-06
          52836.0000              91.5000    1.0250019403130822e-04    7.5524936191961558e-06
          58802.0000             192.5000    8.2172156777215693e-05    4.5410013288312417e-06
          64698.0000             218.0000    7.0912808366762771e-05    4.5719178441502282e-06
          69533.0000             211.0000    6.5271664012377789e-05    4.2082198165407565e-06
          75315.0000             211.5000    6.0635181810117808e-05    3.9092947534553580e-06
          81097.0000             211.5000    5.4290605256059841e-05    4.0002797424310009e-06
          86877.0000             211.5000    4.8609894966580047e-05    3.5817095278156668e-06
          92658.0000             211.5000    4.1183635512441359e-05    3.4138378057021933e-06
          98438.0000             211.5000    4.1949296473247225e-05    3.4773057900563109e-06
         104230.0000             211.5000    3.4891904933917333e-05    3.2136632991948085e-06
         110010.0000             211.5000    3.5214755760102461e-05    3.2433989600362236e-06
         115790.0000             211.5000    3.3941003642783272e-05    3.1260820511585631e-06
         121570.0000             211.0000    3.1821795461834910e-05    3.2239853347717918e-06
         127360.0000             211.5000    2.8230897107440006e-05    2.8601779673619274e-06
         137350.0000             206.0000    2.7461526774688628e-05    3.0351601921241718e-06
         145550.0000             145.5000    2.8230897107440006e-05    3.6402265039151814e-06
         150480.0000             211.5000    2.7715625157230387e-05    3.0632441840267899e-06
         154560.0000             228.0000    2.3917989896118524e-05    2.6435140115821258e-06
         162860.0000             130.5000    1.9174527756887911e-05    3.3554747117411354e-06
         167830.0000             211.5000    2.1813466010927410e-05    2.6118228816802132e-06
         173630.0000             210.0000    2.3052852835968396e-05    2.7602201545974766e-06
         179390.0000             211.5000    1.8824553178537151e-05    2.6007082067393694e-06
         193930.0000             274.5000    1.8651968635067383e-05    2.0614918161827889e-06
         206100.0000             272.5000    1.6096248770339509e-05    2.0755270781657199e-06
         220980.0000             279.5000    1.6096248770339509e-05    2.2237790123204134e-06
         286960.0000             550.0000    1.1135883353803061e-05    1.4359139057730677e-06
         330430.0000             824.0000    9.6100284236645395e-06    1.1506512590869623e-06
         396620.0000            1138.0000    8.2932483548420494e-06    8.4022006569987957e-07
         486600.0000            1161.5000    6.8980235073800820e-06    8.2593090093605555e-07
         662230.0000            3665.5000    2.9834905364848873e-06    4.1218446192986632e-07
         897220.0000            2374.0000    2.9834905364848873e-06    4.9462135431583959e-07
        1012900.0000            8507.0000    1.9711726374742385e-06    2.7232757168569962e-07
        1614900.0000            6450.5000    1.6854841037208196e-06    3.4152542014193220e-07
        1697900.0000            7353.0000    9.3481281449430411e-07    2.7551822251007782e-07
        1874500.0000           12382.0000    7.6335166253130624e-07    1.8982967862133607e-07
        2091400.0000           10276.0000    1.2904009056756011e-06    2.3770063799447849e-07
        2394800.0000           19897.0000    7.9932731858716304e-07    2.7975892162033545e-07
