Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          187.0            -9.0            -9.0    -9.0000    10.0000 uvm2   13.540   0.1000  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          272.0            -9.0            -9.0    -9.0000    10.0000 uvm2   14.320   0.1400  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          356.0            -9.0            -9.0    -9.0000    10.0000 uvm2   14.600   0.1600  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          440.0            -9.0            -9.0    -9.0000    10.0000 uvm2   14.940   0.1900  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          525.0            -9.0            -9.0    -9.0000    10.0000 uvm2   15.840   0.3000  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          609.0            -9.0            -9.0    -9.0000    10.0000 uvm2   14.900   0.1900  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          694.0            -9.0            -9.0    -9.0000    10.0000 uvm2   15.180   0.2100  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          778.0            -9.0            -9.0    -9.0000    10.0000 uvm2   15.510   0.2600  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          863.0            -9.0            -9.0    -9.0000    10.0000 uvm2   15.570   0.2600  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          947.0            -9.0            -9.0    -9.0000    10.0000 uvm2   15.660   0.2700  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
         5984.0            -9.0            -9.0    -9.0000   900.0000 uvm2   17.100   0.0600  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
        24007.0            -9.0            -9.0    -9.0000   864.0000 uvm2   18.960   0.1900  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
        39683.0            -9.0            -9.0    -9.0000   897.0000 uvm2   19.720   0.3000  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
        51257.0            -9.0            -9.0    -9.0000   900.0000 uvm2   20.340   0.4800  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
        74798.0            -9.0            -9.0    -9.0000   931.0000 uvm2   21.590 100.0000  -9.0000  -9.0000  -9.0000 UVOT blustin06 1 NNN  0.000  0.000 0 nnn
