Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
 -9.  -9.      95.7010     8.1100 -9. v  8.49832e+01  -9.   3.81517e-01 2.81756e-01 -9. UVOT oates09 0 NNN  0. 0. 0 nnn 
 -9.  -9.     113.8110    10.0000 -9. v  8.48298e+01  -9.   2.82793e-01 2.24148e-01 -9. UVOT oates09 0 NNN  0. 0. 0 nnn  
 -9.  -9.     133.8110    10.0000 -9. v  8.55617e+01  -9.   5.41763e-01 3.59762e-01 -9. UVOT oates09 0 NNN  0. 0. 0 nnn  
 -9.  -9.     158.8110    15.0000 -9. v  8.54941e+01  -9.   3.84150e-01 2.83183e-01 -9. UVOT oates09 0 NNN  0. 0. 0 nnn  
 -9.  -9.     188.8110    15.0000 -9. v  8.59020e+01  -9.   5.61379e-01 3.68203e-01 -9. UVOT oates09 0 NNN  0. 0. 0 nnn  
 -9.  -9.     223.8110    20.0000 -9. v  8.55377e+01  -9.   3.42060e-01 2.59720e-01 -9. UVOT oates09 0 NNN  0. 0. 0 nnn  
 -9.  -9.     265.5895    21.7785 -9. v  8.64116e+01  -9.   7.47712e-01 4.38602e-01 -9. UVOT oates09 0 NNN  0. 0. 0 nnn  
 -9.  -9.     393.6400    99.5000 -9. v  8.50608e+01  100.      -9.  -9.  -9. 	        UVOT oates09 1 NNN  0. 0. 0 nnn
 -9.  -9.     532.6400    33.5000 -9. v  8.69808e+01  -9.   7.15440e-01 4.27562e-01 -9. UVOT oates09 0 NNN  0. 0. 0 nnn 
 -9.  -9.     687.6400    45.5000 -9. v  8.60688e+01  100.      -9.  -9.  -9.           UVOT oates09 1 NNN  0. 0. 0 nnn
 -9.  -9.     896.9755    86.8355 -9. v  8.71098e+01  -9.   7.17983e-01 4.28448e-01 -9. UVOT oates09 0 NNN  0. 0. 0 nnn
 -9.  -9.    1010.0190    26.2080 -9. v  8.57934e+01  100.      -9.  -9.  -9.           UVOT oates09 1 NNN  0. 0. 0 nnn
 -9.  -9.    1154.6400   111.5000 -9. v  8.60529e+01  100.      -9.  -9.  -9.           UVOT oates09 1 NNN  0. 0. 0 nnn  
 -9.  -9.    1436.6400   141.5000 -9. v  8.66252e+01  100.      -9.  -9.  -9.           UVOT oates09 1 NNN  0. 0. 0 nnn
 -9.  -9.    1617.1400    34.0000 -9. v  8.69139e+01  -9.   6.41078e-01 4.00364e-01 -9. UVOT oates09 0 NNN  0. 0. 0 nnn
 -9.  -9.    5477.1400   544.0000 -9. v  8.83210e+01   100. -9.  -9.  -9.               UVOT oates09 1 NNN  0. 0. 0 nnn
 -9.  -9.    6843.1400   611.0000 -9. v  8.86299e+01   100. -9.  -9.  -9.               UVOT oates09 1 NNN  0. 0. 0 nnn 
 -9.  -9.   10997.6400    99.5000 -9. v  8.69140e+01   100. -9.  -9.  -9.                UVOT oates09 1 NNN  0. 0. 0 nnn
 -9.  -9.   17844.1400   454.0000 -9. v  8.79188e+01   100. -9.  -9.  -9.                UVOT oates09 1 NNN  0. 0. 0 nnn
 -9.  -9.   29794.1400   834.0000 -9. v  8.92184e+01   100. -9.  -9.  -9.                 UVOT oates09 1 NNN  0. 0. 0 nnn
 -9.  -9.   81887.6400  6230.5000 -9. v  8.85519e+01   100. -9.  -9.  -9.             UVOT oates09 1 NNN  0. 0. 0 nnn
 -9.  -9.  101987.6400  8929.5000 -9. v  8.93635e+01   100. -9.  -9.  -9.              UVOT oates09 1 NNN  0. 0. 0 nnn
 -9.  -9.  122177.1400  6381.0000 -9. v  8.84294e+01   100. -9.  -9.  -9.              UVOT oates09 1 NNN  0. 0. 0 nnn
