z=   5.1999998e+00 0.
TotalEnergy(erg)    3.8295809536035103e+06    1.9686572588328714e+06
TotalEnergy_common(erg)                      -NaN                      -NaN
Energy1(erg)    2.2868085308827315e+06    2.2647272867539404e+06
Energy2(erg)    2.3206168064062186e+06   -2.1884067124710800e+06
Energy3(erg)    1.9672447178726618e+06    2.6818317921801759e+06
Energy4(erg)    9.5293517257992714e+05   -3.7091261218277812e+06
T_min_T_max    6.2967743872603869e+01    5.2337098384275691e+02
Interval1    6.2967743872603869e+01    1.1351339630611512e+03
Interval2    1.1351339630611512e+03    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    1.4263741895234616e+03
Interval4    1.4263741895234616e+03    5.2337098384275691e+02
