z=   5.1999998e+00 0.
TotalEnergy(erg)    9.1979167347220716e+05    2.2641654140173993e+05
TotalEnergy_common(erg)    4.0240332498664892e+05    2.4704575673784397e+05
Energy1(erg)    1.2821903300113080e+07    8.5854862632634887e+05
Energy2(erg)    1.2187791001328820e+07   -8.1048549097223533e+05
Energy3(erg)    5.7283866361686476e+06    4.4164919215177192e+05
Energy4(erg)    2.8250166035206820e+05    2.1968836175447577e+05
T_min_T_max    3.0048388021173420e+01    1.3492419769915297e+04
Interval1    3.0048388021173420e+01    5.0256705590480965e+02
Interval2    5.0256705590480965e+02    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    1.5860672284956197e+03
Interval4    1.5860672284956197e+03    1.3492419769915297e+04
