34.903	2.7580143158537913e-11	3.973674244379852e-12
41.15829999999998	2.8248508437117928e-11	4.068551297967574e-12
48.97739999999999	2.378187151187845e-11	3.3941708824469584e-12
59.044800000000016	1.6061509748895605e-11	2.310728783140491e-12
75.98799999999997	1.2891838733356886e-11	1.864679904363099e-12
95.83499999999998	1.1665443403983162e-11	1.7179261215646944e-12
115.62499999999991	1.1115624253510472e-11	1.6414146838357095e-12
139.79599999999988	7.402046337241242e-12	1.088133253664722e-12
170.50489999999988	6.8741572166909274e-12	9.871218645529003e-13
214.61609999999976	6.004133029247398e-12	8.705885613683563e-13
238.45079999999976	5.2222204347358946e-12	9.19088833860825e-13
1418.7422999999985	1.4350410318416911e-12	2.0618973485327026e-13
1946.9070999999992	5.957203919557854e-13	1.5771817039859922e-13
3336.7843999999973	5.654193591939077e-13	8.061106597975707e-14
5256.574899999997	3.867070559618453e-13	6.30187854364073e-14
6936.791099999998	2.3823658771092015e-13	3.5564189754355876e-14
9719.396399999981	1.2889068307331679e-13	3.184818018698301e-14
11780.40609999998	1.1319054829741525e-13	1.9853179048750194e-14
15345.687699999986	1.0159134668309461e-13	1.757269684343974e-14
19742.830200000004	9.491421845133895e-14	1.6647472419332887e-14
23628.825199999974	6.356358569915311e-14	1.5426612923121823e-14
29291.406699999938	3.997850226559937e-14	1.0245635198281033e-14
120101.66469999992	4.721127155759059e-15	3.2631352522313945e-15
