54.0	2.1166414094167406e-12	2.1166414094167406e-12	R
107.0	1.3355104429023995e-12	1.3355104429023995e-12	R
238.0	5.316762836685228e-13	5.316762836685228e-13	R
449.0	1.4509327657773442e-13	5.2481654794139445e-15	R
667.0	9.674917898941757e-14	3.499512267626474e-15	R
872.0	7.07371060540957e-14	3.803027618237004e-15	R
1380.0	3.9962006701177904e-14	1.7985865790141902e-15	R
1581.0	3.5452534498051284e-14	1.5956268967432185e-15	R
3308.0	1.776835769015373e-14	1.2621506477181237e-15	R
