z=   3.2100000e+00 0.
TotalEnergy(erg)    2.0195087396159698e-03    4.6385055026035639e-05
Energy1(erg)    1.4953568908293241e+02    6.8111315568380411e+00
Energy2(erg)    2.2939201853918387e+01    2.9428130933348873e-01
Energy3(erg)    1.3557996150805005e+02    1.3277702090862529e+00
Energy4(erg)   -2.2597865380023148e+00    2.9575409001440643e-02
T_min_T_max    1.1781472577333133e+01    1.5143230266587081e+05
Interval1    1.1781472577333133e+01    1.7182375749635641e+04
Interval2    1.7182375749635641e+04    2.3371200000000001e+04
Interval3    2.3371200000000001e+04    1.5616953043652797e+05
Interval4    1.5616953043652797e+05    1.5143230266587081e+05
