24.72909999999999	2.9495138742324883e-11	1.431803330856658e-12
31.291099999999993	4.603651074392506e-11	2.169637125485942e-12
39.49339999999996	6.364323447485804e-11	2.7706910088008046e-12
49.33609999999995	1.0021373774199025e-10	4.6155192936036346e-12
102.6306999999999	1.753752145171401e-10	6.768611724957744e-12
127.23779999999995	1.7149285416182235e-10	6.543398811000883e-12
156.70299999999995	1.5209213964082195e-10	5.714687152478775e-12
194.40339999999992	1.427487394064769e-10	5.9997631537216504e-12
235.19009999999994	1.0369347695461759e-10	4.112700113372803e-12
1491.1977999999997	6.273229908146693e-12	2.864759898152177e-13
1793.809199999999	5.585370906467822e-12	2.2383639475766098e-13
1992.1140999999984	4.534274798096796e-12	6.745708853926322e-13
3601.2928999999945	2.112999863073837e-12	8.520361689813528e-14
5224.895900000003	8.000838790215636e-13	1.9338633982596635e-13
9333.311299999983	5.062513737306304e-13	5.721497317133525e-14
14261.283999999961	2.019650431402562e-13	5.5069670143998e-14
18649.6722	7.309892352035557e-14	3.369703865941065e-14
22584.2411	9.641465319688973e-14	4.3077710686171095e-14
56778.946499999925	5.303608942570289e-16	1.607268457351592e-14
69072.24479999996	6.930647514283253e-15	7.191873776681725e-15
85177.13199999993	1.6935673656156027e-14	7.219215596391852e-15
105195.5278999999	5.32947785679361e-15	6.8266903305962586e-15
148641.008	2.3975032925409302e-14	1.2701487165225438e-14
