15547.999679999999	2.278675214058264e-13	2.0562325031566333e-14	2.2601874536829795e-14	beta?	z?
17707.99968	1.9420751372574032e-13	1.587091953351329e-14	1.7283339053916092e-14	beta?	z?
19808.003520000002	1.5193520927538223e-13	1.9164404287487798e-14	2.1930632839975088e-14	beta?	z?
74888.00352	4.6238019988455586e-14	3.197167124307961e-15	3.4346595748646265e-15	beta?	z?
104803.2	4.898420098719756e-14	5.196697149782757e-15	5.813440715865979e-15	beta?	z?
109036.8	4.7872491243796833e-14	3.776065557674501e-15	4.099417640615176e-15	beta?	z?
157281.696	2.4037850420931096e-14	5.088460672475508e-15	6.454859926437768e-15	beta?	z?
161288.00352	2.1804394369810994e-14	3.559286793395639e-15	4.253638549042098e-15	beta?	z?
161288.00352	2.324650287683636e-14	3.939906897580528e-15	4.7439257095077616e-15	beta?	z?
194167.99872	2.285039060914986e-14	1.0477212655259408e-15	1.098069222142283e-15	beta?	z?
194400.	2.181477954089905e-14	2.4309122238184105e-15	2.735770596156966e-15	beta?	z?
194648.00256	2.2145201096452715e-14	1.2560001155073315e-15	1.3315193415224068e-15	beta?	z?
200188.80000000002	2.1586648923154557e-14	2.8495172660249637e-15	3.2828679409284435e-15	beta?	z?
227138.688	2.2189526163808218e-14	2.961361687921767e-15	3.4174459417095155e-15	beta?	z?
260064.	1.2809601768564281e-14	7.135156989865244e-16	7.556040778035899e-16	beta?	z?
261878.40000000002	1.3132881584990576e-14	1.0523782829628683e-15	1.1440549310926937e-15	beta?	z?
281708.00351999997	1.0630694270178943e-14	6.455554205551461e-16	6.872916254576294e-16	beta?	z?
281767.99967999995	1.0903582862777218e-14	1.0900579710360102e-15	1.2111384587635748e-15	beta?	z?
368528.00256	7.063943686214994e-15	7.88387411314001e-16	8.874311746221699e-16	beta?	z?
369127.99872	7.95017756088315e-15	7.262073174820892e-16	7.992110882889082e-16	beta?	z?
437097.60000000003	5.36543858827276e-15	1.1824466422510388e-15	1.5167002291125931e-15	beta?	z?
451627.99775999994	6.547218402520694e-15	9.308365372343903e-16	1.0851096404231285e-15	beta?	z?
455107.99967999995	6.0317263269382255e-15	1.0359876996473554e-15	1.250824902690267e-15	beta?	z?
544988.0016	5.618309093245855e-15	1.092985202515139e-15	1.3569699871984802e-15	beta?	z?
626167.99872	3.426525975181715e-15	1.0696564094807573e-15	1.5551159576008636e-15	beta?	z?
782611.2000000001	2.1789698868775884e-15	1.4198656273212941e-15	4.075651541138795e-15	beta?	z?
862617.6	3.164317320116091e-15	1.732826562398523e-15	3.83042158993576e-15	beta?	z?
868579.2000000001	2.299827318236504e-15	1.5495295953595246e-15	4.749648553055911e-15	beta?	z?
954288.0000000001	2.2812350117130494e-15	1.2235117187877923e-15	2.6387976787584803e-15	beta?	z?
1.0395647999999999e6	2.092853498313807e-15	1.2886536471580218e-15	3.3535983495812535e-15	beta?	z?
1.1277792000000002e6	1.8511568924345905e-15	1.2072854721104991e-15	3.470995531543519e-15	beta?	z?
1.3001472e6	1.3306640637946445e-15	6.642900260788565e-16	1.3265025580383683e-15	beta?	z?
1.4734655999999999e6	1.2257842261441368e-15	6.49753422307361e-16	1.3826647648746638e-15	beta?	z?
1.5574464e6	1.400889978132009e-15	7.015686907588064e-16	1.4053920073660092e-15	beta?	z?
1.5926975999999999e6	1.3737143291805759e-15	6.429122935708082e-16	1.2085048851125063e-15	beta?	z?
1.7565984e6	7.956250135354613e-16	5.912693546648074e-16	2.3020095988927187e-15	beta?	z?
