4052.5920000000006			1.6751003462036447e-10			3.1172513532588192e-12			3.176361344624201e-12			0.41			0.16867
4131.5616			1.6313683350994772e-10			3.0358984542687406e-12			3.0934663842835026e-12			0.41			0.16867
4209.4944			1.6604814504874298e-10			3.088710745655403e-12			3.147253745090721e-12			0.41			0.16867
4288.032			1.5887092654644572e-10			2.955090294713e-12			3.011098451804908e-12			0.41			0.16867
4366.483200000001			1.5569964715884675e-10			2.896271565028604e-12			2.9511681859036093e-12			0.41			0.16867
4445.0208			1.5288892547494738e-10			2.90880145506031e-12			2.9652164364470186e-12			0.41			0.16867
4523.9904			1.499563387493238e-10			2.851801432252634e-12			2.90708709207882e-12			0.41			0.16867
4524.336			1.5495586845251724e-10			3.528076965491221e-12			3.6102767186022256e-12			0.41			0.16867
4588.3584			1.4990179328960264e-10			3.5479039056475374e-12			3.6339120204758432e-12			0.41			0.16867
4596.48			1.4811342623847433e-10			3.5055898159821078e-12			3.590572485399601e-12			0.41			0.16867
4609.008			1.4804891481088826e-10			2.7539954060057823e-12			2.806196066065766e-12			0.41			0.16867
4618.08			1.4893419706487966e-10			2.719150000566899e-12			2.769717824289801e-12			0.41			0.16867
4653.3312000000005			1.4839061282455156e-10			3.5121503452869478e-12			3.5972920553573704e-12			0.41			0.16867
4660.416			1.492087968325632e-10			2.8590321760390885e-12			2.9148851184935588e-12			0.41			0.16867
4694.025600000001			1.4794572771335421e-10			2.7519421985838653e-12			2.8041013584097725e-12			0.41			0.16867
4703.616			1.4838651269704054e-10			2.8432761559433995e-12			2.8988212949078034e-12			0.41			0.16867
4718.303999999999			1.468946667762996e-10			3.476743877654724e-12			3.5610272625100064e-12			0.41			0.16867
4747.679999999999			1.466202745460794e-10			2.941852932425793e-12			3.0020881339182735e-12			0.41			0.16867
4769.28			1.452759179850766e-10			2.914879177919762e-12			2.974562084795559e-12			0.41			0.16867
4783.3632			1.452799321624917e-10			3.438538953250898e-12			3.5218964969517124e-12			0.41			0.16867
4790.88			1.4567788526339976e-10			2.922944424149418e-12			2.982792469032759e-12			0.41			0.16867
4813.344			1.4594648115499698e-10			2.9283336488918874e-12			2.9882920395490556e-12			0.41			0.16867
4831.488			1.4838651269704054e-10			2.9772781098832175e-12			3.0382383712363545e-12			0.41			0.16867
4847.2991999999995			1.4770868384488354e-10			3.4960102603057462e-12			3.580760701694345e-12			0.41			0.16867
4858.272			1.4354657289517028e-10			2.620811994269921e-12			2.6695515253921027e-12			0.41			0.16867
4880.736			1.4236158950954385e-10			2.727869472095716e-12			2.781160839358255e-12			0.41			0.16867
4910.976000000001			1.4315048652204015e-10			2.8722594372097834e-12			2.9310702337680625e-12			0.41			0.16867
4912.358399999999			1.4381534531112726e-10			3.403887504495867e-12			3.486405344024168e-12			0.41			0.16867
4925.664			1.4196864208914368e-10			2.848546183359421e-12			2.9068714404396607e-12			0.41			0.16867
4950.8928000000005			1.383146010406661e-10			2.5728433784675978e-12			2.621608940105889e-12			0.41			0.16867
4951.584			1.4118625817740587e-10			2.8328479511800883e-12			2.8908517799356205e-12			0.41			0.16867
4961.952			1.436788450789712e-10			2.8828477805869284e-12			2.9418751072546236e-12			0.41			0.16867
4993.92			1.4002063033161636e-10			2.6830257025791484e-12			2.7354412586837362e-12			0.41			0.16867
5040.576			1.393771656018938e-10			2.9223118239708594e-12			2.9848959399626653e-12			0.41			0.16867
5071.68			1.3620430307966332e-10			2.7329238183813497e-12			2.7888824264243407e-12			0.41			0.16867
5087.232			1.388646258605973e-10			2.9115779588122447e-12			2.9739324726759236e-12			0.41			0.16867
5106.3264			1.3645920236015726e-10			3.2298280252802077e-12			3.3081274928332572e-12			0.41			0.16867
5110.5599999999995			1.393771656018938e-10			2.5447265455922803e-12			2.592051823402632e-12			0.41			0.16867
5158.080000000001			1.4027879557047828e-10			2.5611756806359585e-12			2.6088066291839273e-12			0.41			0.16867
5171.2992			1.3963800272983996e-10			3.3050413592359273e-12			3.3851635708889876e-12			0.41			0.16867
5181.408			1.3721159993431587e-10			2.62922484846852e-12			2.680589845552253e-12			0.41			0.16867
5210.4384			1.345290354490781e-10			2.620120368267382e-12			2.6721640890424387e-12			0.41			0.16867
5229.792			1.3570330610246867e-10			2.6003231840073423e-12			2.6511235531127377e-12			0.41			0.16867
5235.3216			1.370890694198085e-10			3.2447362340798812e-12			3.3233971155546287e-12			0.41			0.16867
5253.984			1.3708528156116835e-10			3.2446465799434e-12			3.3233052879671204e-12			0.41			0.16867
5290.4448			1.3641911519059825e-10			2.5375970441543234e-12			2.5856947864540232e-12			0.41			0.16867
5300.2944			1.3545730424056078e-10			3.206126461815601e-12			3.2838516440169418e-12			0.41			0.16867
5302.3679999999995			1.3445904687247185e-10			2.697917587136137e-12			2.7531596706430226e-12			0.41			0.16867
5338.656			1.3310354684459328e-10			2.670731524525496e-12			2.7254172020417704e-12			0.41			0.16867
5351.616			1.3445904687247185e-10			3.424120687666533e-12			3.5135976143535087e-12			0.41			0.16867
5356.799999999999			1.3633357665175218e-10			2.858521682527468e-12			2.9197402091752137e-12			0.41			0.16867
5365.3536			1.2936012554542048e-10			3.061847798187765e-12			3.1360761416496593e-12			0.41			0.16867
5368.896000000001			1.2921258899043647e-10			2.5788038319644024e-12			2.6313192739961704e-12			0.41			0.16867
