z=   1.1588000e+00 0.
TotalEnergy(erg)    4.1235540955805159e+06    8.4687307732349739e+05
TotalEnergy_common(erg)                      -NaN                      -NaN
Energy1(erg)    3.7807578808543854e+06    7.7213710103000607e+05
Energy2(erg)    5.9212757381574519e+05   -9.4502708127908598e+04
T_min_T_max    1.0839355167643722e+01    2.7353159087579565e+03
Interval1    1.0839355167643722e+01    3.0282129083315017e+03
Interval2    3.0282129083315017e+03    2.7353159087579565e+03
