z=   3.0820000e+00 0.
TotalEnergy(erg)    7.6418223216032288e+49    1.0758085808539166e+49
TotalEnergy_common(erg)    0.0000000000000000e+00    0.0000000000000000e+00
Energy1(erg)    3.1693149297597284e+49    2.2699212372199077e+48
Energy2(erg)   -3.3071410878693267e+49    2.2910409248287288e+48
Energy3(erg)    7.4947236482624179e+49    9.6382806079125727e+48
Energy4(erg)    2.8492483145185067e+48    1.6101107418599236e+48
T_min_T_max    3.0842724025122379e+01    2.4428956291192840e+03
Interval1    3.0842724025122379e+01    1.9007395878415437e+02
Interval2    1.9007395878415437e+02    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    2.0000000000000000e+03
Interval4    2.0000000000000000e+03    2.4428956291192840e+03
