Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
         5045.0            -9.0            -9.0    -9.0000   197.0000 b   19.899   0.2100  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
        10218.0            -9.0            -9.0    -9.0000   295.0000 b   19.539   0.1300  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
        10522.0            -9.0            -9.0    -9.0000   295.0000 b   19.589   0.1300  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
        10824.0            -9.0            -9.0    -9.0000   295.0000 b   19.639   0.1200  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
        22700.0            -9.0            -9.0    -9.0000   295.0000 b   19.619   0.1400  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
        23002.0            -9.0            -9.0    -9.0000   295.0000 b   19.449   0.1300  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
        23306.0            -9.0            -9.0    -9.0000   295.0000 b   19.579   0.1600  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
        40876.5            -9.0            -9.0    -9.0000   197.0000 b   19.809   0.1900  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
        56954.0            -9.0            -9.0    -9.0000   187.0000 b   19.979   0.2200  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
        74295.0            -9.0            -9.0    -9.0000   237.0000 b   20.429   0.2700  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
        91815.0            -9.0            -9.0    -9.0000   384.0000 b   20.559   0.2300  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
       109170.0            -9.0            -9.0    -9.0000   387.0000 b   20.849   0.2700  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
       127675.0            -9.0            -9.0    -9.0000  3520.0000 b   22.579 100.0000  -9.0000  -9.0000  -9.0000 UVOT mangano07 1 NNN  0.070  0.000 2 Ext_Gal=Av
       300413.0            -9.0            -9.0    -9.0000  4741.0000 b   22.779 100.0000  -9.0000  -9.0000  -9.0000 UVOT mangano07 1 NNN  0.070  0.000 2 Ext_Gal=Av
       907588.5            -9.0            -9.0    -9.0000  6959.0000 b   23.179 100.0000  -9.0000  -9.0000  -9.0000 UVOT mangano07 1 NNN  0.070  0.000 2 Ext_Gal=Av
