Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes
-9. -9. 43.8	-9. 6.0	     RC   13.100    0.200	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047
-9. -9. 49.8	-9. 6.0	     RC   13.400    0.200	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047
-9. -9. 55.8	-9. 6.0	     RC   13.400    0.200	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047	
-9. -9. 61.8	-9. 6.0	     RC   13.500    0.200	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047	
-9. -9. 67.8	-9. 6.0	     RC   13.900    0.200	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047	
-9. -9. 73.8	-9. 6.0	     RC   13.900    0.200	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047	
-9. -9. 79.8	-9. 6.0	     RC   14.100    0.200	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047	
-9. -9. 83.8	-9. 30.	     RC   14.280    0.100	-9. -9. -9. REM	  gendre10 0 NNN   0.14 0. 2 E(B-V)=0.047
-9. -9. 85.8	-9. 6.0	     RC   14.200    0.200	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047	
-9. -9. 91.8	-9. 6.0	     RC   14.400    0.200	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047	
-9. -9. 97.8	-9. 6.0	     RC   14.500    0.300	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047	
-9. -9. 122.7	-9. 29.4     RC   14.800    0.100	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047	
-9. -9. 123.6	-9. 30.	     RC   15.080    0.200	-9. -9. -9. REM	  gendre10 0 NNN   0.14 0. 2 E(B-V)=0.047 
-9. -9. 159.3	-9. 30.6     RC   15.300    0.200	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047	
-9. -9. 162.4	-9. 30.	     RC   15.280    0.200	-9. -9. -9. REM	  gendre10 0 NNN   0.14 0. 2 E(B-V)=0.047 
-9. -9. 196.5	-9. 30.6     RC   15.800    0.200	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047	
-9. -9. 202.2	-9. 30.	     RC   15.680    0.200	-9. -9. -9. REM	  gendre10 0 NNN   0.14 0. 2 E(B-V)=0.047 	 
-9. -9. 241.1	-9. 30.	     RC   15.880    0.200	-9. -9. -9. REM	  gendre10 0 NNN   0.14 0. 2 E(B-V)=0.047 	
-9. -9. 252.3	-9. 67.8     RC   16.100    0.200	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047	
-9. -9. 280.8	-9. 30.	     RC   16.080    0.300	-9. -9. -9. REM	  gendre10 0 NNN   0.14 0. 2 E(B-V)=0.047 	
-9. -9. 358.6	-9. 90.	     RC   16.580    0.300	-9. -9. -9. REM	  gendre10 0 NNN   0.14 0. 2 E(B-V)=0.047 	
-9. -9. 402.3	-9. 185.4    RC   16.900    0.200	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047	
-9. -9. 619.5	-9. 330.     RC   17.580    0.400	-9. -9. -9. REM   gendre10 0 NNN   0.14 0. 2 E(B-V)=0.047 
-9. -9. 943.8	-9. 685.2    RC   18.000    0.300	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047	
-9. -9. 2283.0	-9. 2173.2   RC   19.200    0.500	-9. -9. -9. TAROT gendre10 0 USNB1 0.14 0. 2 E(B-V)=0.047	
-9. -9. 2328.5	-9. 1380.    RC   19.480    0.600	-9. -9. -9. REM	  gendre10 0 NNN   0.14 0. 2 E(B-V)=0.047 	
-9. -9. 3190.2	-9. 120.     RC   19.730    0.130	-9. -9. -9. P60	  gendre10 0 NNN   0.14 0. 2 E(B-V)=0.047 	
-9. -9. 5266.2	-9. 120.     RC   20.000    0.060	-9. -9. -9. P60	  gendre10 0 NNN   0.14 0. 2 E(B-V)=0.047 	
