Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            234.0000               5.0000    5.1164795086576831e+46    5.6549422965114509e+45
            318.0000               5.0000    3.5397389667290574e+46    3.9122641980085620e+45
            402.0000               5.0000    2.6361567762265200e+46    3.1563872446477135e+45
            487.0000               5.0000    2.3603218900107270e+46    3.0435116068358471e+45
            576.0000               5.0000    2.2129481260635373e+46    2.8534808474658527e+45
            656.0000               5.0000    1.4892624216199681e+46    2.1946582721897840e+45
            740.0000               5.0000    1.6329437758828187e+46    2.4063949467440173e+45
            825.0000               5.0000    1.0022388389169534e+46    1.8461922212358974e+45
            909.0000               5.0000    1.1193637265281284e+46    2.0619442436326240e+45
           1084.0000              50.0000    9.5713065993161649e+45    9.6970493534246574e+44
          12866.0000             195.0000    1.5451520288729097e+45    2.5616477739709329e+44
          16277.0000              95.0000    1.4091953968508205e+45    2.2064588369744315e+44
          30225.0000             194.0000    4.9770408939728436e+44    2.3836925839157378e+44
          34348.0000             450.0000    1.9452310941645422e+44    8.0623084478302495e+43
