T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
-9.	-9.	14100.	-9.	19.66	0.12	BJ	SMARTS	kann10
-9.	-9.	18100.	-9.	19.98	0.12	BJ	SMARTS	kann10
-9.	-9.	23100.	-9.	20.51	0.14	BJ	SMARTS	kann10
-9.	-9.	14100.	-9.	19.22	0.08	VJ	SMARTS	kann10
-9.	-9.	18100.	-9.	19.68	0.09	VJ	SMARTS	kann10
-9.	-9.	23100.	-9.	20.03	0.1	VJ	SMARTS	kann10
-9.	-9.	106000.	-9.	21.5	100.	VJ	SMARTS	kann10
-9.	-9.	14100.	-9.	18.45	0.2	RC	SMARTS	kann10
-9.	-9.	18100.	-9.	18.89	0.21	RC	SMARTS	kann10
-9.	-9.	23100.	-9.	19.3	0.21	RC	SMARTS	kann10
-9.	-9.	14100.	-9.	18.27	0.09	IC	SMARTS	kann10
-9.	-9.	18100.	-9.	18.62	0.09	IC	SMARTS	kann10
-9.	-9.	23100.	-9.	18.94	0.1	IC	SMARTS	kann10
-9.	-9.	106000.	-9.	20.6	100.	IC	SMARTS	kann10
-9.	-9.	110000.	-9.	21.	100.	IC	SMARTS	kann10
-9.	-9.	14100.	-9.	17.13	0.1	J	SMARTS	kann10
-9.	-9.	18100.	-9.	17.76	0.15	J	SMARTS	kann10
-9.	-9.	23100.	-9.	17.92	0.15	J	SMARTS	kann10
-9.	-9.	106000.	-9.	19.1	100.	J	SMARTS	kann10
-9.	-9.	110000.	-9.	18.9	100.	J	SMARTS	kann10
-9.	-9.	14100.	-9.	16.52	0.1	H	SMARTS	kann10
-9.	-9.	18100.	-9.	16.91	0.15	H	SMARTS	kann10
-9.	-9.	23100.	-9.	17.38	0.15	H	SMARTS	kann10
-9.	-9.	14100.	-9.	16.08	0.1	KS	SMARTS	kann10
-9.	-9.	18100.	-9.	16.02	0.15	KS	SMARTS	kann10
-9.	-9.	23100.	-9.	16.33	0.15	KS	SMARTS	kann10
-9.	-9.	106000.	-9.	17.8	100.	KS	SMARTS	kann10
-9.	-9.	44.4	-9.	14.61	0.05	rr	ROTSE	yuan10
-9.	-9.	52.3	-9.	14.23	0.07	rr	ROTSE	yuan10
-9.	-9.	60.2	-9.	13.83	0.03	rr	ROTSE	yuan10
-9.	-9.	68.1	-9.	13.57	0.04	rr	ROTSE	yuan10
-9.	-9.	76.	-9.	13.58	0.05	rr	ROTSE	yuan10
-9.	-9.	83.9	-9.	13.63	0.04	rr	ROTSE	yuan10
-9.	-9.	91.8	-9.	13.54	0.04	rr	ROTSE	yuan10
-9.	-9.	99.7	-9.	13.38	0.04	rr	ROTSE	yuan10
