Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
         115776.0000               0.0010    5.7704208588003963e+45    5.3147541729109761e+44
         121651.2000               0.0010    5.6650988069318998e+45    5.2177489754800201e+44
         127526.4000               0.0010    5.7704208588003963e+45    5.3147541729109761e+44
         150768.0000               0.0010    4.0663755630127151e+45    5.2433785731346194e+44
         159408.0000               0.0010    2.2141522614578836e+45    2.6511025515627463e+44
         162345.6000               0.0010    3.1710820929824941e+45    4.6730794023438017e+44
         168134.4000               0.0010    2.6619965240854344e+45    4.1680421094827861e+44
         194054.4000               0.0010    1.4900727766265864e+45    1.3724077846834102e+44
         217468.8000               0.0010    1.8758904903543072e+45    2.2460867538332992e+44
         246585.6000               0.0010    1.0214273391875433e+45    8.4669243569884265e+43
         301276.8000               0.0010    8.8146987988591237e+44    6.4949102840903037e+43
