Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            105.0000               5.0000    1.4723356202099622e-05    3.5257852745187970e-06
            136.0000               5.0000    1.9952936529726804e-05    4.5943335537418182e-06
            167.0000               5.0000    8.3177682411207671e-06    3.9836928997508865e-06
            558.0000              15.0000    8.0910862388538656e-05    3.7260830192090004e-06
            883.0000              30.0000    1.4322104355783327e-04    3.9573437927154953e-06
           1381.0000              60.0000    1.4454625157749588e-04    3.9939606445439131e-06
           2112.0000              90.0000    1.4859590251593724e-04    4.1058566383573789e-06
           2927.0000              60.0000    1.3182774804601597e-04    3.6425353947857799e-06
           3745.0000              90.0000    1.0864427146792449e-04    3.0019522454748447e-06
           5846.0000              36.0000    9.8176338586716935e-05    4.5211876044457803e-06
           6280.0000              15.0000    8.6299212071919211e-05    3.9742256994883358e-06
           6621.0000              30.0000    7.9434072696116988e-05    2.9264594709008187e-06
           7110.0000              60.0000    7.3115058105439263e-05    2.6936583634164581e-06
           7832.0000              90.0000    6.9184184977814743e-05    1.9116297310421424e-06
           8569.0000              60.0000    5.9704467349489969e-05    2.1995939273870908e-06
           9258.0000              90.0000    5.7544898439857243e-05    1.5900243496791471e-06
           9552.0000              15.0000    6.0256905992413945e-05    3.8849064095044866e-06
           9903.0000              30.0000    5.1051302521948494e-05    2.8211993171756803e-06
          10414.0000              60.0000    5.1051302521948494e-05    1.8807995447837866e-06
          11164.0000              90.0000    4.7863761602674880e-05    1.7633661941386778e-06
          25879.0000             480.0000    2.1478642107597514e-05    1.5826048818705607e-06
          31242.0000             900.0000    1.8030460567081623e-05    2.1588668876713931e-06
         134128.0000             900.0000    4.3652267836314838e-06    1.2061567690661238e-06
         134490.0000             810.0000    2.9648778715499519e-06    6.8268837861105944e-07
         350436.0000             345.0000    6.4864458801861194e-07    8.3639326513085460e-08
