T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
5700.	-9.	-9.	-9.	16.74	0.04	CR	RAPTOR	wozniak06
5740.	-9.	-9.	-9.	16.73	0.04	CR	RAPTOR	wozniak06
5770.	-9.	-9.	-9.	16.7	0.04	CR	RAPTOR	wozniak06
5810.	-9.	-9.	-9.	16.74	0.04	CR	RAPTOR	wozniak06
5840.	-9.	-9.	-9.	16.81	0.04	CR	RAPTOR	wozniak06
5880.	-9.	-9.	-9.	16.76	0.04	CR	RAPTOR	wozniak06
5920.	-9.	-9.	-9.	16.74	0.04	CR	RAPTOR	wozniak06
5950.	-9.	-9.	-9.	16.8	0.04	CR	RAPTOR	wozniak06
5990.	-9.	-9.	-9.	16.87	0.04	CR	RAPTOR	wozniak06
6030.	-9.	-9.	-9.	16.79	0.04	CR	RAPTOR	wozniak06
6070.	-9.	-9.	-9.	16.97	0.05	CR	RAPTOR	wozniak06
6100.	-9.	-9.	-9.	16.87	0.04	CR	RAPTOR	wozniak06
6140.	-9.	-9.	-9.	16.67	0.04	CR	RAPTOR	wozniak06
6170.	-9.	-9.	-9.	16.81	0.04	CR	RAPTOR	wozniak06
6210.	-9.	-9.	-9.	16.99	0.05	CR	RAPTOR	wozniak06
6250.	-9.	-9.	-9.	16.84	0.04	CR	RAPTOR	wozniak06
6280.	-9.	-9.	-9.	16.84	0.04	CR	RAPTOR	wozniak06
6320.	-9.	-9.	-9.	16.94	0.04	CR	RAPTOR	wozniak06
6350.	-9.	-9.	-9.	17.03	0.05	CR	RAPTOR	wozniak06
6390.	-9.	-9.	-9.	16.96	0.04	CR	RAPTOR	wozniak06
6430.	-9.	-9.	-9.	16.96	0.05	CR	RAPTOR	wozniak06
6460.	-9.	-9.	-9.	16.93	0.04	CR	RAPTOR	wozniak06
319.	-9.	-9.	10.	16.93	0.02	rr	LT	monfardini06
341.	-9.	-9.	10.	17.02	0.02	rr	LT	monfardini06
363.	-9.	-9.	10.	17.04	0.03	rr	LT	monfardini06
415.	-9.	-9.	10.	17.12	0.03	rr	LT	monfardini06
437.	-9.	-9.	10.	16.95	0.02	rr	LT	monfardini06
459.	-9.	-9.	10.	16.96	0.04	rr	LT	monfardini06
574.	-9.	-9.	30.	17.12	0.02	rr	LT	monfardini06
785.	-9.	-9.	120.	17.04	0.04	ii	LT	monfardini06
885.	-9.	-9.	120.	17.03	0.03	zz	LT	monfardini06
1040.	-9.	-9.	120.	17.8	0.02	rr	LT	monfardini06
1170.	-9.	-9.	120.	17.93	0.03	rr	LT	monfardini06
1340.	-9.	-9.	120.	17.23	0.03	ii	LT	monfardini06
1490.	-9.	-9.	120.	17.24	0.05	ii	LT	monfardini06
1760.	-9.	-9.	120.	17.06	0.03	zz	LT	monfardini06
1920.	-9.	-9.	120.	17.98	0.03	rr	LT	monfardini06
2050.	-9.	-9.	120.	18.02	0.03	rr	LT	monfardini06
2180.	-9.	-9.	120.	18.02	0.03	rr	LT	monfardini06
2360.	-9.	-9.	120.	17.31	0.04	ii	LT	monfardini06
2490.	-9.	-9.	120.	17.29	0.04	ii	LT	monfardini06
2620.	-9.	-9.	120.	17.31	0.03	ii	LT	monfardini06
2810.	-9.	-9.	120.	17.02	0.04	zz	LT	monfardini06
2940.	-9.	-9.	120.	16.85	0.04	zz	LT	monfardini06
3070.	-9.	-9.	120.	16.41	0.04	zz	LT	monfardini06
3270.	-9.	-9.	120.	17.04	0.04	rr	LT	monfardini06
3400.	-9.	-9.	120.	16.82	0.02	rr	LT	monfardini06
3540.	-9.	-9.	120.	16.73	0.02	rr	LT	monfardini06
3670.	-9.	-9.	120.	16.7	0.02	rr	LT	monfardini06
-9.	-9.	78400.	1200.	22.7	100.	BJ	OSN	curran07
-9.	-9.	82000.	300.	20.96	0.18	VJ	OSN	curran07
-9.	-9.	816.	60.	17.28	0.13	RC	INT	curran07
-9.	-9.	981.	180.	17.31	0.14	RC	INT	curran07
-9.	-9.	1070.	300.	17.45	0.09	RC	NOT	curran07
-9.	-9.	1390.	600.	17.44	0.12	RC	INT	curran07
-9.	-9.	1470.	300.	17.43	0.08	RC	NOT	curran07
-9.	-9.	1850.	180.	17.49	0.12	RC	INT	curran07
-9.	-9.	1860.	300.	17.55	0.09	RC	NOT	curran07
-9.	-9.	5360.	120.	16.62	0.09	RC	OSN	curran07
-9.	-9.	8300.	300.	17.03	0.14	RC	INT	curran07
-9.	-9.	18400.	1200.	17.9	0.04	RC	FTN	curran07
-9.	-9.	29900.	1050.	18.5	0.02	RC	FTN	curran07
-9.	-9.	68200.	1200.	19.64	0.04	RC	Asiago	curran07
-9.	-9.	76000.	180.	19.87	0.15	RC	OSN	curran07
-9.	-9.	80900.	180.	19.87	0.09	RC	OSN	curran07
-9.	-9.	82200.	180.	19.91	0.07	RC	OSN	curran07
-9.	-9.	161000.	1200.	20.92	0.07	RC	Asiago	curran07
-9.	-9.	210000.	960.	21.23	0.1	RC	FTN	curran07
-9.	-9.	249000.	1500.	21.81	0.28	RC	OSN	curran07
-9.	-9.	383000.	960.	21.9	100.	RC	FTN	curran07
-9.	-9.	687000.	120.	23.19	0.25	RC	TNG	curran07
-9.	-9.	1.12e6	600.	24.66	0.41	RC	NOT	curran07
-9.	-9.	2.16e6	600.	23.6	100.	RC	NOT	curran07
-9.	-9.	5530.	120.	15.77	0.12	IC	OSN	curran07
-9.	-9.	82400.	180.	19.18	0.15	IC	OSN	curran07
6150.	-9.	-9.	-9.	16.58	0.02	RC	MDM	stanek07
6570.	-9.	-9.	-9.	16.69	0.02	RC	MDM	stanek07
6990.	-9.	-9.	-9.	16.79	0.02	RC	MDM	stanek07
7920.	-9.	-9.	-9.	16.92	0.01	RC	MDM	stanek07
8160.	-9.	-9.	-9.	16.94	0.01	RC	MDM	stanek07
8400.	-9.	-9.	-9.	16.96	0.01	RC	MDM	stanek07
8640.	-9.	-9.	-9.	16.99	0.01	RC	MDM	stanek07
8870.	-9.	-9.	-9.	17.02	0.01	RC	MDM	stanek07
9120.	-9.	-9.	-9.	17.04	0.01	RC	MDM	stanek07
9360.	-9.	-9.	-9.	17.05	0.01	RC	MDM	stanek07
9590.	-9.	-9.	-9.	17.09	0.01	RC	MDM	stanek07
10300.	-9.	-9.	-9.	17.18	0.02	RC	MDM	stanek07
10500.	-9.	-9.	-9.	17.19	0.01	RC	MDM	stanek07
10800.	-9.	-9.	-9.	17.21	0.01	RC	MDM	stanek07
11000.	-9.	-9.	-9.	17.22	0.02	RC	MDM	stanek07
11300.	-9.	-9.	-9.	17.23	0.02	RC	MDM	stanek07
11500.	-9.	-9.	-9.	17.32	0.02	RC	MDM	stanek07
11700.	-9.	-9.	-9.	17.3	0.01	RC	MDM	stanek07
12000.	-9.	-9.	-9.	17.31	0.01	RC	MDM	stanek07
12500.	-9.	-9.	-9.	17.37	0.01	RC	MDM	stanek07
12700.	-9.	-9.	-9.	17.38	0.02	RC	MDM	stanek07
12900.	-9.	-9.	-9.	17.41	0.02	RC	MDM	stanek07
13400.	-9.	-9.	-9.	17.41	0.02	RC	MDM	stanek07
13700.	-9.	-9.	-9.	17.42	0.01	RC	MDM	stanek07
13900.	-9.	-9.	-9.	17.43	0.02	RC	MDM	stanek07
14200.	-9.	-9.	-9.	17.44	0.02	RC	MDM	stanek07
14500.	-9.	-9.	-9.	17.46	0.02	RC	MDM	stanek07
14800.	-9.	-9.	-9.	17.47	0.01	RC	MDM	stanek07
15100.	-9.	-9.	-9.	17.49	0.02	RC	MDM	stanek07
15400.	-9.	-9.	-9.	17.5	0.02	RC	MDM	stanek07
15700.	-9.	-9.	-9.	17.51	0.02	RC	MDM	stanek07
16000.	-9.	-9.	-9.	17.53	0.02	RC	MDM	stanek07
16300.	-9.	-9.	-9.	17.55	0.02	RC	MDM	stanek07
16600.	-9.	-9.	-9.	17.56	0.02	RC	MDM	stanek07
16900.	-9.	-9.	-9.	17.59	0.02	RC	MDM	stanek07
17200.	-9.	-9.	-9.	17.61	0.02	RC	MDM	stanek07
17500.	-9.	-9.	-9.	17.63	0.02	RC	MDM	stanek07
17800.	-9.	-9.	-9.	17.64	0.02	RC	MDM	stanek07
18100.	-9.	-9.	-9.	17.66	0.02	RC	MDM	stanek07
18400.	-9.	-9.	-9.	17.68	0.02	RC	MDM	stanek07
18700.	-9.	-9.	-9.	17.71	0.02	RC	MDM	stanek07
19000.	-9.	-9.	-9.	17.74	0.02	RC	MDM	stanek07
19300.	-9.	-9.	-9.	17.75	0.02	RC	MDM	stanek07
19600.	-9.	-9.	-9.	17.79	0.02	RC	MDM	stanek07
19900.	-9.	-9.	-9.	17.8	0.02	RC	MDM	stanek07
20200.	-9.	-9.	-9.	17.82	0.02	RC	MDM	stanek07
20500.	-9.	-9.	-9.	17.83	0.02	RC	MDM	stanek07
20800.	-9.	-9.	-9.	17.85	0.02	RC	MDM	stanek07
21100.	-9.	-9.	-9.	17.86	0.02	RC	MDM	stanek07
21400.	-9.	-9.	-9.	17.88	0.02	RC	MDM	stanek07
21700.	-9.	-9.	-9.	17.91	0.02	RC	MDM	stanek07
22000.	-9.	-9.	-9.	17.93	0.02	RC	MDM	stanek07
22300.	-9.	-9.	-9.	17.94	0.02	RC	MDM	stanek07
22600.	-9.	-9.	-9.	17.97	0.02	RC	MDM	stanek07
22900.	-9.	-9.	-9.	17.97	0.02	RC	MDM	stanek07
23200.	-9.	-9.	-9.	17.99	0.02	RC	MDM	stanek07
23500.	-9.	-9.	-9.	18.	0.02	RC	MDM	stanek07
23800.	-9.	-9.	-9.	18.01	0.02	RC	MDM	stanek07
24100.	-9.	-9.	-9.	18.03	0.02	RC	MDM	stanek07
24400.	-9.	-9.	-9.	18.04	0.02	RC	MDM	stanek07
24700.	-9.	-9.	-9.	18.06	0.02	RC	MDM	stanek07
25000.	-9.	-9.	-9.	18.08	0.02	RC	MDM	stanek07
25300.	-9.	-9.	-9.	18.07	0.02	RC	MDM	stanek07
25600.	-9.	-9.	-9.	18.1	0.02	RC	MDM	stanek07
25900.	-9.	-9.	-9.	18.11	0.02	RC	MDM	stanek07
26200.	-9.	-9.	-9.	18.13	0.02	RC	MDM	stanek07
26500.	-9.	-9.	-9.	18.14	0.02	RC	MDM	stanek07
26800.	-9.	-9.	-9.	18.15	0.02	RC	MDM	stanek07
27100.	-9.	-9.	-9.	18.16	0.02	RC	MDM	stanek07
27400.	-9.	-9.	-9.	18.19	0.02	RC	MDM	stanek07
27700.	-9.	-9.	-9.	18.19	0.02	RC	MDM	stanek07
28000.	-9.	-9.	-9.	18.2	0.02	RC	MDM	stanek07
28300.	-9.	-9.	-9.	18.23	0.02	RC	MDM	stanek07
28600.	-9.	-9.	-9.	18.23	0.02	RC	MDM	stanek07
28900.	-9.	-9.	-9.	18.26	0.02	RC	MDM	stanek07
29200.	-9.	-9.	-9.	18.26	0.02	RC	MDM	stanek07
29500.	-9.	-9.	-9.	18.28	0.02	RC	MDM	stanek07
29800.	-9.	-9.	-9.	18.3	0.02	RC	MDM	stanek07
30100.	-9.	-9.	-9.	18.29	0.02	RC	MDM	stanek07
30400.	-9.	-9.	-9.	18.33	0.02	RC	MDM	stanek07
30700.	-9.	-9.	-9.	18.35	0.02	RC	MDM	stanek07
31000.	-9.	-9.	-9.	18.35	0.02	RC	MDM	stanek07
31300.	-9.	-9.	-9.	18.34	0.03	RC	MDM	stanek07
93300.	-9.	-9.	-9.	19.96	0.04	RC	MDM	stanek07
93700.	-9.	-9.	-9.	20.01	0.05	RC	MDM	stanek07
94300.	-9.	-9.	-9.	20.03	0.04	RC	MDM	stanek07
95000.	-9.	-9.	-9.	19.95	0.04	RC	MDM	stanek07
95700.	-9.	-9.	-9.	20.03	0.05	RC	MDM	stanek07
104000.	-9.	-9.	-9.	20.22	0.05	RC	MDM	stanek07
105000.	-9.	-9.	-9.	20.22	0.05	RC	MDM	stanek07
106000.	-9.	-9.	-9.	20.22	0.05	RC	MDM	stanek07
112000.	-9.	-9.	-9.	20.36	0.06	RC	MDM	stanek07
113000.	-9.	-9.	-9.	20.37	0.07	RC	MDM	stanek07
116000.	-9.	-9.	-9.	20.43	0.07	RC	MDM	stanek07
117000.	-9.	-9.	-9.	20.4	0.08	RC	MDM	stanek07
117000.	-9.	-9.	-9.	20.22	0.06	RC	MDM	stanek07
189000.	-9.	-9.	-9.	21.35	0.17	RC	MDM	stanek07
190000.	-9.	-9.	-9.	21.54	0.21	RC	MDM	stanek07
10000.	-9.	-9.	-9.	17.13	0.03	RC	SARA	kann10
10600.	-9.	-9.	-9.	17.16	0.03	RC	SARA	kann10
11200.	-9.	-9.	-9.	17.32	0.04	RC	SARA	kann10
11800.	-9.	-9.	-9.	17.38	0.05	RC	SARA	kann10
12500.	-9.	-9.	-9.	17.38	0.06	RC	SARA	kann10
13100.	-9.	-9.	-9.	17.5	0.08	RC	SARA	kann10
13700.	-9.	-9.	-9.	17.39	0.08	RC	SARA	kann10
14300.	-9.	-9.	-9.	17.39	0.05	RC	SARA	kann10
14900.	-9.	-9.	-9.	17.46	0.04	RC	SARA	kann10
15500.	-9.	-9.	-9.	17.5	0.05	RC	SARA	kann10
16100.	-9.	-9.	-9.	17.62	0.05	RC	SARA	kann10
16700.	-9.	-9.	-9.	17.62	0.05	RC	SARA	kann10
18800.	-9.	-9.	-9.	17.7	0.06	RC	SARA	kann10
21400.	-9.	-9.	-9.	17.88	0.06	RC	SARA	kann10
22000.	-9.	-9.	-9.	17.87	0.06	RC	SARA	kann10
22600.	-9.	-9.	-9.	18.	0.06	RC	SARA	kann10
23500.	-9.	-9.	-9.	18.01	0.07	RC	SARA	kann10
24400.	-9.	-9.	-9.	18.01	0.07	RC	SARA	kann10
25400.	-9.	-9.	-9.	18.18	0.08	RC	SARA	kann10
26300.	-9.	-9.	-9.	18.29	0.09	RC	SARA	kann10
