Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            530.8000              20.5000    3.5663601791572808e+47    2.2336226617601776e+46
            636.2000              20.4500    3.1580950808370449e+47    2.6760160942216266e+46
            746.8000              20.4500    3.0159573860805280e+47    2.1389056052092834e+46
            856.5000              20.3500    2.6292095434022058e+47    1.2592276060576236e+46
            979.2000              20.4000    2.5481512327050738e+47    1.4785684734314234e+46
           1082.9000              20.4000    2.3111343856765066e+47    1.5964751212685952e+46
           1192.6000              20.5500    2.2091499677220827e+47    1.7498440400239736e+46
           1303.2000              20.5000    2.1000285476370520e+47    1.1218347397423194e+46
           1468.2000              41.8000    1.7874141739118075e+47    1.5968812599308546e+46
           1652.3000              41.8500    1.7227616571072943e+47    1.3328466226767006e+46
           1835.4000              41.8500    1.4921936802516530e+47    1.3056431487095501e+46
           2023.8000              41.9000    1.3823728507096709e+47    7.5119536571023944e+45
           2234.6000              41.8000    1.2771008540377240e+47    7.5280216919345614e+45
           2413.5000              41.8500    1.1852915678341479e+47    6.5501634564370363e+45
           2610.4000              41.8000    1.1041426717979278e+47    6.0000227703525936e+45
           2805.7000              41.7500    1.1112843400632800e+47    5.1176536583414552e+45
           3552.2000              20.5500    1.1519276281901371e+47    8.0633308421574304e+45
           3687.0000              20.4500    1.1476915777956771e+47    6.2366719229344454e+45
           3801.9000              20.4500    1.6033384101041640e+47    8.5650298899124064e+45
           4041.2000              20.4000    1.7808412119208200e+47    1.8042369600658881e+46
           4149.2000              20.4500    1.7371015080365138e+47    1.6479275508584096e+46
           4261.5000              20.4000    2.1648369837502539e+47    1.7346830858437556e+46
           4377.3000              20.4000    2.3454447080085916e+47    1.3609477164966428e+46
           4505.2000              20.4000    2.4627776268059953e+47    2.2002530230676823e+46
           4737.6000              20.5000    2.7429961640866731e+47    1.8442668197418186e+46
           4853.4000              20.4000    3.3252568862963135e+47    1.5007106828076245e+46
           4990.8000              20.4500    3.2796326507328199e+47    1.9634247020621307e+46
           5098.8000              20.4000    3.1147643912611827e+47    2.2089791606879623e+46
           5213.7000              20.4000    3.3221956214569842e+47    2.2030958402478969e+46
           5311.3000              20.4500    3.6326637661858511e+47    2.2082326666425130e+46
           5653.5000              20.4000    3.5467061004252532e+47    1.8619831655066290e+46
           5746.8000              20.4500    3.5271603345924850e+47    1.5268583636771890e+46
           5845.3000              20.4500    3.9502556474115483e+47    2.0010760064007910e+46
           5943.8000              20.4000    4.0162912838526974e+47    1.8865619519316997e+46
           6583.1000              20.4500    3.8003640605214730e+47    3.5002647542481550e+46
           6698.0000              20.4000    3.1814507253891489e+47    3.4869671432255631e+46
           6801.7000              20.5000    3.4595945300287336e+47    2.0711628657129182e+46
           6912.3000              20.4500    3.3964498126066006e+47    2.3461844798248760e+46
           7023.8000              20.4000    3.1931932404175533e+47    2.4116525920810705e+46
           7131.8000              20.4000    3.1464816343100523e+47    2.8110762630632722e+46
           7243.2000              20.4500    3.2227394941342575e+47    2.9979353810941853e+46
           7348.6000              20.4500    3.1377995843518750e+47    1.7629123843970693e+46
           7625.1000             101.9500    3.1639178683871271e+47    1.2530527365761569e+46
           8063.1000             100.7000    3.3160815438770875e+47    1.4965697893796022e+46
           8509.0000             100.4000    3.3160815438770875e+47    1.4354853081804349e+46
           8952.2000             102.2000    2.9745768988167793e+47    1.3424464579815113e+46
           9390.3000              99.3500    2.8043047035884827e+47    1.2139442738057605e+46
           9832.6000             102.4500    2.5955249018053426e+47    1.0279437445437508e+46
          10264.6000              98.3000    2.5931354355495505e+47    1.0986483912618248e+46
          10699.2000             102.9000    2.6267890667275278e+47    9.4355126137077605e+45
          11144.2000             101.5500    2.5085640820455445e+47    9.2418918822761914e+45
          11589.1000             104.8500    2.3068810374268364e+47    9.7736936754492737e+45
          12036.7000             103.7000    2.2878376309045145e+47    9.4822937563762653e+45
          12478.2000             101.5000    2.3934546295560479e+47    9.2587036238379999e+45
          12918.0000             102.1500    2.1489444971238431e+47    8.3128545480879915e+45
          13356.9000             101.9500    2.0371602730339160e+47    8.0680642202341864e+45
          14279.6000              99.9500    2.1489444971238431e+47    8.9066298729514218e+45
          14717.7000             102.8500    2.0807753698999596e+47    8.0491529773677137e+45
          15293.1000              98.0500    2.0769459680563043e+47    1.3007978298474045e+46
          16269.4000             105.7000    1.9436819340348847e+47    7.5188285351267498e+45
          16832.8000              93.1000    1.9798176796677320e+47    8.2056578531119561e+45
          17230.2000              93.8000    1.7792017516406090e+47    8.5212681812831999e+45
          17835.9000              94.1000    1.6758116184905287e+47    9.1065295514679466e+45
          18343.9000              94.0500    1.5046143391652255e+47    5.9589445542207253e+45
          18781.9000              93.5500    1.3521510062662044e+47    9.5894039476157784e+45
          19293.4000              93.6000    1.4690115020217365e+47    6.4944462400662962e+45
          19690.9000              93.9500    1.3874750934836391e+47    7.0285150300793880e+45
          20332.0000             209.4500    1.2747505127006667e+47    5.0485811732075758e+45
          20963.5000              93.4500    1.2595783731601978e+47    5.5685500204599697e+45
          82363.7000             187.1000    8.5157946007965306e+45    1.6471007504512336e+45
          83144.8000             187.6500    8.1851223872609257e+45    1.5831430722074533e+45
          91977.4000             183.2500    5.9734492114217020e+45    1.2103850443464087e+45
