Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           1250.0000             150.0000    2.9176567316794878e+45    1.8810828652673527e+44
           1740.0000             180.0000    1.9816830394637147e+45    1.8251975828269471e+44
           3090.0000             240.0000    1.3213996571705987e+45    1.2170540960318368e+44
          13650.0000            4300.0000    2.9993985708269464e+44    5.5250965087630345e+43
          16400.0000             300.0000    2.3175770337356701e+44    4.2691347866955849e+43
          19180.0000             480.0000    1.4758226645170264e+44    4.0778488380563596e+43
          20200.0000             300.0000    2.2963293594599621e+44    3.1724963423478048e+43
          22300.0000             900.0000    2.2337480083725050e+44    3.0860370081907767e+43
          23880.0000            1080.0000    1.4488858647541612e+44    2.6689464717395818e+43
          24800.0000             900.0000    1.7580619589559923e+44    3.2384699006303824e+43
