time_sec	flux	flux_err	band	source
38410	2.563932707659122e-12	2.361469292838302e-13	R	26551
35434.8	2.069600070412934e-12	1.9162249052570905e-14	r	26553
13860	3.0825251071708814e-12	2.8391105442206175e-14	R	26560
13860	3.806331444942988e-12	4.8390351613536704e-14	I	26560
68940	1.1191972196916007e-12	2.0616374673458096e-13	R	26561
60915	7.692149150305837e-13	1.4178253262137473e-13	V	26565
61293	1.1118538304361578e-12	7.215649493796375e-15	V	26565
429	9.822310246504091e-11	2.969794237179804e-12	u_swift	26574
569.5	7.642967204826867e-11	3.0561415912015497e-12	b_swift	26574
620	2.7432106965068393e-11	1.9533320146544554e-12	uvw2_swift	26574
645	6.804795112440583e-11	3.167474729293752e-12	v_swift	26574
669	3.5311955380759284e-11	2.4499363016126062e-12	uvm2_swift	26574
694	4.5206537026089285e-11	2.610000837646653e-12	uvw1_swift	26574
