Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           4699.0000               0.0010    1.6443976017401637e-04    4.5436386164683613e-06
           5283.0000               0.0010    1.5417247141904584e-04    2.1299714679547134e-05
           6261.0000               0.0010    1.3182774804601597e-04    9.7134277194287464e-06
           6675.0000               0.0010    1.1695177902378507e-04    9.6944915063390542e-06
           7501.0000               0.0010    1.0666129000526240e-04    8.8414813236905776e-06
           8427.0000               0.0010    9.6384418434286302e-05    1.5979199866033416e-05
           9064.0000            1019.0000    6.9184184977814743e-05    1.2744198206947617e-05
           9466.0000               0.0010    9.3757675408705910e-05    8.6354012785896359e-06
          10632.0000               0.0010    8.1659521391793210e-05    7.5211200828282336e-06
          11941.0000               0.0010    6.4269782270589889e-05    5.3275192864725776e-06
          13352.5000             638.5000    7.5858950450223249e-05    1.3973735480423366e-05
          13409.0000               0.0010    4.8306639542615909e-05    1.0233173920110452e-05
          14698.0000             639.0000    6.9184184977814743e-05    1.2744198206947617e-05
          15056.0000               0.0010    6.9184184977814743e-05    1.3381408117294997e-05
          16042.5000             638.0000    6.0814456287241779e-05    1.0082193445204289e-05
          17085.0000             337.0000    6.3096726525174474e-05    1.1622846887684641e-05
          42160.9000               0.0010    3.1046083694376110e-05    7.4345701631194420e-06
          74202.0000             150.0000    1.0964954078754384e-05    3.0297288640720734e-07
          74202.0000             150.0000    1.1376451441092741e-05    3.1434297904244863e-07
          75498.0000             150.0000    1.1066411551199997e-05    3.0577626005142407e-07
          75966.0000             150.0000    1.0964954078754384e-05    3.0297288640720734e-07
          76398.0000             150.0000    1.0864426774021037e-05    3.0019521424742945e-07
          76902.0000             150.0000    1.0471449844090201e-05    2.8933686008584834e-07
          77334.0000             150.0000    1.0471449844090201e-05    2.8933686008584834e-07
          77334.0000             150.0000    1.0666128634558628e-05    3.9295471201461346e-07
         126432.8000               0.0010    7.5858947847412303e-06    3.4934337502419649e-07
         128929.9000               0.0010    6.9184182604022952e-06    3.8232593309036992e-07
         159954.0000             150.0000    4.4463824099306981e-06    3.2762157278697810e-07
         160926.0000             150.0000    5.2481569254051438e-06    2.9002387800033546e-07
         161286.0000             150.0000    5.1523672647483009e-06    2.8473034557535196e-07
         161646.0000             150.0000    4.6990147873438748e-06    3.0295668795219633e-07
         162006.0000             150.0000    4.8753613708947626e-06    3.1432617268507185e-07
         162474.0000             150.0000    4.4463824099306981e-06    2.8666887618860587e-07
         162978.0000             150.0000    4.8306637885157572e-06    3.1144441296950635e-07
         163740.0000             300.0000    4.7424942364946916e-06    2.1839993693853623e-07
         164388.0000             300.0000    4.2462622331860449e-06    2.7376665121534968e-07
         210937.1000               0.0010    4.2462622331860449e-06    2.7376665121534968e-07
         246474.0000             450.0000    3.5645672277330367e-06    1.3132351356538155e-07
         247884.0000             600.0000    3.5318870784710227e-06    9.7589649253710653e-08
         249906.0000             750.0000    3.2810043741995584e-06    9.0657503754802574e-08
         250644.0000             300.0000    3.4356333488618561e-06    2.5314682757821030e-07
         332838.0000             450.0000    2.5351683698157933e-06    1.4009858555077504e-07
         334026.0000             450.0000    2.6546471759714554e-06    1.2225102381036453e-07
         335106.0000             450.0000    2.3988705198634475e-06    1.7675531705835171e-07
