Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
-9. -9.     145.0430    13.8820 -9. v 5.39758e+01 -9.   1.07242e-01 9.75949e-02 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.     173.9250    15.0000 -9. v 5.44496e+01 -9.   1.31898e-01 1.17597e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.     208.9250    20.0000 -9. v 5.49001e+01 -9.   1.50721e-01 1.32325e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.     253.9250    25.0000 -9. v 5.50656e+01 -9.   1.50348e-01 1.32039e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.     308.9250    30.0000 -9. v 5.52448e+01 -9.   1.51434e-01 1.32875e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.     373.9250    35.0000 -9. v 5.59012e+01 -9.   2.33597e-01 1.92129e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.     453.9250    45.0000 -9. v 5.60014e+01 -9.   2.18959e-01 1.82126e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.     551.1445    52.2195 -9. v 5.64911e+01 -9.   4.01654e-01 2.92533e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.     674.8640    65.5000 -9. v 5.64620e+01 -9.   3.18022e-01 2.45666e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.     774.8640    29.5000 -9. v 5.63927e+01 -9.   100.        100.	   -9. UVOT oates09 1 NNN 0. 0. 0 nnn
-9. -9.    1055.3640   194.0000 -9. v 5.65440e+01 -9.   2.13895e-01 1.78612e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.   10547.3640   341.0000 -9. v 5.88712e+01 -9.   7.29153e-01 4.32307e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.   12616.8640   200.5000 -9. v 5.78120e+01 -9.   100.        100.	   -9. UVOT oates09 1 NNN 0. 0. 0 nnn
-9. -9.   17302.8640  1298.5000 -9. v 5.79366e+01 -9.   100.        100.	   -9. UVOT oates09 1 NNN 0. 0. 0 nnn
-9. -9.   23080.3640  1304.0000 -9. v 5.78156e+01 -9.   100.        100.	   -9. UVOT oates09 1 NNN 0. 0. 0 nnn
-9. -9.   28988.8640  1180.5000 -9. v 5.82740e+01 -9.   100.        100.	   -9. UVOT oates09 1 NNN 0. 0. 0 nnn
-9. -9.   37567.3640  3741.0000 -9. v 5.89156e+01 -9.   4.37040e-01 3.10749e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.   44437.8640  3083.5000 -9. v 5.87651e+01 -9.   100.        100.	   -9. UVOT oates09 1 NNN 0. 0. 0 nnn
-9. -9.   57293.3640  5315.0000 -9. v 5.89670e+01 -9.   3.93061e-01 2.87972e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.   70122.3640  5626.0000 -9. v 5.85708e+01 -9.   3.83073e-01 2.82600e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.   89981.3640  8926.0000 -9. v 5.93547e+01 -9.   5.66877e-01 3.70530e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.  112745.3640  9502.0000 -9. v 5.90392e+01 -9.   2.51796e-01 2.04254e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.  139086.8640 12441.5000 -9. v 5.91779e+01 -9.   3.96221e-01 2.89656e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.  170073.3640 15115.0000 -9. v 5.96034e+01 -9.   3.99069e-01 2.91167e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.  208208.8640 18498.5000 -9. v 5.93584e+01 -9.   2.63781e-01 2.12058e-01 -9. UVOT oates09 0 NNN 0. 0. 0 nnn
-9. -9.  255199.8640 23588.5000 -9. v 5.92973e+01 -9.   100.        100.	   -9. UVOT oates09 1 NNN 0. 0. 0 nnn
-9. -9.  289781.3640  6047.0000 -9. v 5.91960e+01 -9.   100.        100.	   -9. UVOT oates09 1 NNN 0. 0. 0 nnn
-9. -9.  601832.3640 41276.0000 -9. v 6.01350e+01 -9.   100.        100.	   -9. UVOT oates09 1 NNN 0. 0. 0 nnn
