310.9	11.498	0.002	0.002	R
348.1	11.721	0.002	0.002	R
382.9	11.722	0.002	0.002	R
754.9	12.549	0.002	0.002	R
1047.1	13.022	0.002	0.002	R
1477.9	13.637	0.002	0.002	R
2073.1	13.855	0.002	0.002	R
2731.9	14.152	0.002	0.002	R
3328.9	14.348	0.002	0.002	R
4279.3	14.579	0.007	0.007	R
4699.9	14.645	0.007	0.007	R
4972.9	14.713	0.005	0.005	R
5373.1	14.801	0.005	0.005	R
5968.9	14.889	0.003	0.003	R
6625.3	14.972	0.005	0.005	R
7207.9	15.064	0.004	0.004	R
7786.9	15.168	0.027	0.027	R
8191.3	15.165	0.013	0.013	R
8466.1	15.17	0.008	0.008	R
8860.3	15.234	0.006	0.006	R
9453.1	15.325	0.005	0.005	R
10107.1	15.375	0.007	0.007	R
10684.9	15.428	0.006	0.006	R
11563.3	15.47	0.016	0.016	R
11968.9	15.512	0.017	0.017	R
12241.9	15.56	0.011	0.011	R
12633.1	15.589	0.009	0.009	R
13231.3	15.62	0.008	0.008	R
13888.9	15.675	0.01	0.01	R
14493.1	15.728	0.008	0.008	R
15384.1	15.789	0.041	0.041	R
15793.3	15.855	0.025	0.025	R
16060.3	15.778	0.017	0.017	R
16468.9	15.769	0.013	0.013	R
17035.9	15.868	0.011	0.011	R
17671.3	15.94	0.015	0.015	R
175258.3 	18.676	0.07	0.07	R
139209.1	18.471	0.01	0.01	R
144618.1	18.509	0.012	0.012	R
149664.1	18.608	0.012	0.012	R
221105.5	19.072	0.011	0.011	R
392943.7	19.745	0.048	0.048	R
488596.9	19.943	0.02	0.02	R
577276.3	20.109	0.021	0.021	R
738914.5	20.095	0.026	0.026	R
828793.3	20.201	0.11	0.11	R
919716.7	20.463	0.029	0.029	R
1259841.1	20.576	0.028	0.028	R
1435035.7	20.294	0.022	0.022	R
1610174.5	20.598	0.033	0.033	R
8802.7	15.284	0.024	0.024	R
9330.7	15.275	0.012	0.012	R
9988.9	15.341	0.015	0.015	R
10978.9	15.401	0.016	0.016	R
12297.1	15.545	0.021	0.021	R
13614.1	15.637	0.017	0.017	R
15331.3	15.757	0.014	0.014	R
17310.1	15.875	0.014	0.014	R
19219.9	15.996	0.015	0.015	R
21660.1	16.089	0.016	0.016	R
24162.1	16.229	0.018	0.018	R
26145.7	16.229	0.018	0.018	R
28130.5	16.289	0.021	0.021	R
30106.3	16.412	0.023	0.023	R
32091.7	16.476	0.026	0.026	R
34733.5	16.478	0.136	0.136	R
12416.5	15.686	0.025	0.025	R
14475.1	15.76	0.027	0.027	R
16525.3	15.842	0.042	0.042	R
18576.1	16.009	0.026	0.026	R
20770.3	16.017	0.044	0.044	R
25421.5	16.245	0.04	0.04	R
28165.9	16.355	0.264	0.264	R
30216.7	16.526	0.057	0.057	R
32269.9	16.584	0.072	0.072	R
34950.1	16.627	0.064	0.064	R
110172.1	18.068	0.035	0.035	R
112361.5	18.191	0.039	0.039	R
116807.5	18.178	0.041	0.041	R
200004.7	18.863	0.059	0.059	R
202120.3	19.004	0.067	0.067	R
205012.9	19.013	0.063	0.063	R
455880.1	19.917	0.226	0.226	R
