Time	Flux	Flux_err	Band
521.3	1.7157234546680085e-12	2.6654855102050488e-14	R
629.3	1.5518412374494742e-12	2.9726859646215297e-14	R
739.0	1.4616631170087956e-12	2.5356079853438382e-14	R
848.7	1.3792636424209037e-12	2.0176548733308852e-14	R
972.3	1.2754025715259944e-12	1.749917930861418e-14	R
1076.0	1.1815368969488563e-12	2.1565478767099145e-14	R
1185.7	1.1077641043603478e-12	2.122017849297419e-14	R
1294.6	1.0433914852984573e-12	1.4315867866310715e-14	R
1443.2	9.524611895944072e-13	1.3933071979412345e-14	R
1624.6	8.783089096447709e-13	1.3645087533032031e-14	R
1808.7	8.06951230729346e-13	1.326784676323941e-14	R
1998.7	7.551744506062245e-13	1.1047064271238513e-14	R
2209.5	7.008858436766554e-13	1.088870735866469e-14	R
2388.4	6.535025526151775e-13	6.587452715772707e-15	R
2584.5	6.263935661136272e-13	7.45536507486643e-15	R
2779.8	5.976505015433643e-13	9.284880658921016e-15	R
3545.3	5.899935832512695e-13	1.1834586241069058e-14	R
3679.2	6.374517067974712e-13	1.2786541095987585e-14	R
3795.0	7.454993829042193e-13	1.3606897215334139e-14	R
4034.3	9.333559240296326e-13	1.872203612058314e-14	R
4141.5	9.827595851031306e-13	1.5267795208956904e-14	R
4254.6	1.0647491162958417e-12	1.7506545102533013e-14	R
4370.4	1.1128773111440111e-12	2.3327001901348902e-14	R
4498.3	1.1514558439768018e-12	1.9974784878839427e-14	R
4614.9	1.2146391869012051e-12	1.7768341014835506e-14	R
4730.7	1.2967232218284999e-12	2.132065030250549e-14	R
4846.5	1.3907442988697319e-12	1.655270270126321e-14	R
5091.0	1.384354409245683e-12	2.5267315558088154e-14	R
5206.8	1.3945923812526463e-12	2.2929809518869423e-14	R
5646.5	1.4888374632214934e-12	3.6567723376387653e-14	R
5739.9	1.5333711515652943e-12	2.798717762988197e-14	R
5838.3	1.6415241948709413e-12	2.103071377363092e-14	R
5936.8	1.6491011262913795e-12	2.860764519406234e-14	R
6576.2	1.522114377803265e-12	2.915741596660123e-14	R
6691.1	1.4231388950878094e-12	2.3399169694263632e-14	R
6794.8	1.3920258117739413e-12	2.5407334434150246e-14	R
6905.4	1.3553369806277714e-12	2.7186486155593408e-14	R
7016.8	1.34538719009815e-12	2.455608365385452e-14	R
7124.0	1.385630034132939e-12	2.278245111145269e-14	R
7236.3	1.3540892438289763e-12	2.226385921072049e-14	R
7341.7	1.3039090159690308e-12	2.143879872572632e-14	R
8056.2	1.4442663352675976e-12	1.850350546449727e-14	R
8502.1	1.366618477339791e-12	1.7508704486045072e-14	R
8944.4	1.2429317681055959e-12	1.479343115202993e-14	R
9384.2	1.1674741903811174e-12	1.6018346404315573e-14	R
9824.8	1.0895503092426622e-12	1.593847922594454e-14	R
10257.7	1.0895503092426622e-12	1.4949190673483658e-14	R
10692.3	1.060833652566507e-12	1.4555183372934743e-14	R
11137.3	1.0405124674241042e-12	1.238422731211381e-14	R
11582.2	9.630465689037864e-13	1.1462224619933031e-14	R
12028.9	9.900275686878714e-13	1.4482611498327746e-14	R
12471.3	9.936816920528914e-13	1.4536065816910655e-14	R
12911.1	9.171646094469625e-13	1.1750436846955119e-14	R
13350.0	8.742734467685184e-13	9.609624656779501e-15	R
14271.9	8.646638221117389e-13	1.2648728791360954e-14	R
14710.8	8.807391227649743e-13	1.1283764478148595e-14	R
15285.3	8.710584302750038e-13	2.217650151300635e-14	R
16262.5	8.318543429040976e-13	1.1413469464556046e-14	R
16825.8	8.318543429040976e-13	1.1413469464556046e-14	R
17223.3	7.727647232548193e-13	9.900428979303729e-15	R
17828.9	6.98308435480378e-13	1.0848665683054747e-14	R
18337.0	6.541047279789672e-13	9.568566526984527e-15	R
18774.2	6.13828838480199e-13	8.422047398345267e-15	R
19285.6	6.054067910818537e-13	9.954064418785982e-15	R
19684.0	5.862019898347389e-13	9.638300156508363e-15	R
20325.0	5.582738534397127e-13	8.166705236054558e-15	R
20956.6	5.455659890677168e-13	9.957701518821416e-15	R
82337.8	3.3025339305823575e-14	1.1358702657163867e-15	R
83119.7	3.278289391182981e-14	1.2148778922076802e-15	R
91951.5	2.754528614759986e-14	1.0207811203384369e-15	R
92720.5	2.6451316271978446e-14	1.260207200729655e-15	R
107789.5	1.930399908417633e-14	1.6985426764910005e-15	R
108578.3	2.0028447588757835e-14	1.9297514657021375e-15	R
167820.2	1.1525168625435382e-14	1.014089913633685e-15	R
255354.6	4.893812076140079e-15	6.314799417347002e-16	R
257176.0	5.268018462006397e-15	7.218315400545291e-16	R
435111.6	3.2036664141285746e-15	3.875714996947067e-16	R
436923.4	3.578057276089129e-15	4.902706041426907e-16	R
438734.3	2.8684500277853388e-15	4.3822052815324916e-16	R
