Time	Mag	MagErr	Band	GCN
426	16.43	0.14	White	26993
1980	18.56	0.04	R	26995
1980	17.15	0.03	I	26995
22176	20.34	0.03	r	26998
29203.2	19.43	0.10	J	27004
30758.4	18.07	0.10	K	27004
48470.4	20.57	0.33	J	27004
6486.	18.92	0.1	white	27006
712.5	16.81	0.03	white	27006
636.5	16.88	0.17	v	27006
735.5	17.74	0.15	b	27006
711.	17.25	0.16	u	27006
686.	16.88	0.2	w1	27006
661.	17.12	0.28	m2	27006
872.5	>17.77	?	w2	27006
115442	>22.2	?	r'	27027
