z=   3.8478999e+00 0.
TotalEnergy(erg)    2.4356909578132881e+50    2.9298425251135739e+49
TotalEnergy_common(erg)    1.6931106523628584e+50    1.0310311336051767e+49
Energy1(erg)    3.8363693313655397e+49    3.8844825602353395e+49
Energy2(erg)    1.4173296624170780e+50    1.5923469632707124e+49
Energy3(erg)    6.3472436225952410e+49    6.2737196013412603e+48
T_min_T_max    1.0753109785071639e+02    9.0499867530722346e+04
Interval1    1.0753109785071639e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    8.2316926913485368e+03
Interval3    8.2316926913485368e+03    9.0499867530722346e+04
