time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
5616.0	4.508574933773658e-13	1.2762884072271212e-13	u	-12.392143849286647	3.749427099121749	19.63	0.25	manual
3976.0	2.025059327669375e-19	6.272550662358439e-20	uvw1	-18.755463946149472	3.599446375725276	18.78	0.2	manual
5411.0	1.731560822706721e-19	5.363449276265479e-20	uvw1	-18.823463946149477	3.733277533932582	18.95	0.2	manual
3776.0	1.9698708389740382e-19	6.440182949231662e-20	uvw1	-18.767463946149476	3.5770319856260318	18.81	0.23	manual
5206.0	1.8299437957048703e-19	6.093274507374372e-20	uvw1	-18.799463946149476	3.716504163773217	18.89	0.24	manual
4796.0	1.8131667701427116e-19	5.518539743330822e-20	uvw1	-18.803463946149478	3.6808791744268112	18.9	0.19	manual
102398.0	5.980385040569204e-14	5.508138177911696e-15	R	-13.243748565630325	5.010291474242876	21.0	0.1	manual
1664608.0	5.4541759805210356e-14	5.023481722925568e-15	R	-13.283748565630324	6.221311977493557	21.1	0.1	manual
192960.0	5.2086976242538116e-14	4.317649021267317e-15	R	-13.303748565630322	5.2854672904600575	21.15	0.09	manual
14552.0	1.1932436900451388e-13	8.79214442562286e-15	R	-12.943748565630322	4.162922686055428	20.25	0.08	manual
120388.0	5.066746153486563e-14	2.333322832600616e-15	R	-13.315748565630322	5.0805831996002855	21.18	0.05	manual
