Time	Flux	Flux_err	Band
24.3	1.586526345514487e-11	7.140544802047031e-13	R
32.4	1.8048756603350125e-11	8.123278602453359e-13	R
40.5	1.788328460819357e-11	6.468558650887485e-13	R
48.6	1.6160220724620266e-11	8.688193391109245e-13	R
56.7	1.7395915454633645e-11	7.829451684028154e-13	R
64.9	1.6160220724620266e-11	5.845309620616596e-13	R
73.0	1.8726097846158752e-11	6.77341242808627e-13	R
81.1	1.676668820768468e-11	7.546252772127882e-13	R
89.2	1.661297028623083e-11	7.477068310859919e-13	R
97.3	1.586526345514487e-11	7.140544802047031e-13	R
123.5	1.5151208974940167e-11	4.129125077024695e-13	R
153.3	1.3691382016461303e-11	3.7312817027869036e-13	R
182.7	1.3318253846182585e-11	3.629593917515746e-13	R
213.0	1.4074963856797907e-11	3.83581840336604e-13	R
242.5	1.3196151360988686e-11	4.773176791328299e-13	R
272.3	1.2258781049218798e-11	4.4341207973020973e-13	R
301.8	1.0775744571163057e-11	3.897692023176476e-13	R
331.0	9.648222011581716e-12	3.48985610451608e-13	R
360.8	8.638678039370293e-12	2.3542795946979424e-13	R
390.3	7.80633686393336e-12	2.8236282628864646e-13	R
439.9	6.55310743856338e-12	2.3703229434984666e-13	R
509.8	5.3020923554169875e-12	1.4449673647604873e-13	R
579.0	4.533642681757406e-12	1.63986282339197e-13	R
648.2	4.4508943772029394e-12	2.0032324580963222e-13	R
718.1	3.314723355181412e-12	1.782089368616493e-13	R
787.2	3.439119671576338e-12	1.8489683594667955e-13	R
856.6	3.224387941341382e-12	2.0132431194974582e-13	R
926.3	2.967886499773768e-12	1.5956200297197323e-13	R
995.5	2.5144748046661144e-12	1.5699876043878903e-13	R
1064.9	2.5377409535763863e-12	2.0187837963651476e-13	R
1169.3	2.379289501493076e-12	1.2791735753283557e-13	R
1342.8	2.150043705857217e-12	9.67679071415242e-14	R
1550.85	1.6460661659151897e-12	1.0277706786695684e-13	R
1759.15	1.5151208974940164e-12	9.460110810418699e-14	R
2002.35	1.356585867164023e-12	7.293390706978527e-14	R
2315.9	1.1493367362970536e-12	7.176227918074791e-14	R
2663.9	1.0482075615728556e-12	6.544797646972499e-14	R
3045.8	7.386646034793465e-13	7.117072328794192e-14	R
3498.25	7.523974037644714e-13	5.985353568126663e-14	R
4039.0	4.880308637939334e-13	8.210447211019746e-14	R
4649.0	5.976505015433643e-13	4.754335333970611e-14	R
5344.1	4.172989464905508e-13	4.366417310194707e-14	R
6142.85	3.770919733810574e-13	4.865859450146856e-14	R
7045.9	4.369656399418209e-13	4.930894541341918e-14	R
8078.25	2.0914490458717435e-13	3.836086244181298e-14	R
9493.3	2.379289501493076e-13	3.260137027773826e-14	R
18973.44	7.454993829042194e-14	2.696544056737307e-15	R
20355.84	6.67493880191403e-14	2.4143905371544786e-15	R
21651.84	6.258169019229968e-14	2.8166400379632494e-15	R
