Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            639.6000             319.8000    3.7875506727275401e+45    2.7907705500947097e+44
            650.6000             112.5000    3.4862493903992761e+45    7.0640997749385124e+44
           1215.6000             607.8000    2.7692263145829141e+45    3.3157172956170306e+44
           1495.6000             300.0000    1.7153725131940062e+45    2.6858580782325873e+44
           2127.0000            1063.5000    3.4542872633964599e+45    1.5907581177177885e+44
           2878.3500            1439.1500    2.8207100763812484e+45    1.5587820385221407e+44
           6264.6000            3132.3000    1.0336141437113132e+45    2.5703833547508539e+44
           7807.4000            3903.7000    6.9559818621792840e+44    2.4986115342364133e+44
           9355.8000            4677.9000    9.8709384337383136e+44    3.4547588045462586e+44
          41943.0000             570.0000    4.5536371681493882e+43    1.2582164836955590e+43
