z=   3.6849999e+00 0.
TotalEnergy(erg)    1.7002943591121636e+49    4.3176511577068140e+48
TotalEnergy_common(erg)    0.0000000000000000e+00    0.0000000000000000e+00
Energy1(erg)    4.0436922183020510e+48    2.4469683675616915e+48
Energy2(erg)    2.3854439248985614e+49    7.2918398875149639e+48
Energy3(erg)    1.5805408893158517e+49    6.2340832374733977e+48
Energy4(erg)   -2.6700596769322629e+49    8.9990417366264522e+48
T_min_T_max    1.4749199753245674e+02    2.9178228744843468e+03
Interval1    1.4749199753245674e+02    7.8356509593742294e+02
Interval2    7.8356509593742294e+02    4.5923000000000002e+03
Interval3    4.5923000000000002e+03    7.5064351052429865e+03
Interval4    7.5064351052429865e+03    2.9178228744843468e+03
