time_sec	flux	flux_err	band	source
366.24	1.3190201629890359e-11	1.8222936987942785e-12	R	nissim
388.26	1.6302395851078575e-11	1.951957990672638e-12	R	nissim
410.34	1.3190201629890359e-11	1.8222936987942785e-12	R	nissim
439.56	1.1810041789898628e-11	1.7403920750756668e-12	R	nissim
475.86	1.1919318761141453e-11	1.756495724675108e-12	R	nissim
512.16	1.0477349576328135e-11	2.0264990716774144e-12	R	nissim
598.68	9.041727921826536e-12	1.4989930507948186e-12	R	nissim
620.28	8.021423285059901e-12	1.4037207357388432e-12	R	nissim
641.88	5.75773184188718e-12	1.166674740755618e-12	R	nissim
670.32	6.197998037200386e-12	1.1987991024965726e-12	R	nissim
707.46	7.451632605954542e-12	1.3726414525551445e-12	R	nissim
744.18	6.858852041012833e-12	1.2634472371750348e-12	R	nissim
801.78	6.610760665870677e-12	1.2786344728571577e-12	R	nissim
868.32	6.610760665870677e-12	1.2786344728571577e-12	R	nissim
935.34	6.029085383661761e-12	1.3882482128807857e-12	R	nissim
1002.3	3.077878233637958e-12	7.654042661931655e-13	R	nissim
1068.84	4.132867046777951e-12	9.516278053237237e-13	R	nissim
1135.86	4.0949766939422366e-12	9.429032291629435e-13	R	nissim
1214.94	3.5338770404778617e-12	8.46253469763337e-13	R	nissim
1281.06	3.632883193186193e-12	8.699623592627901e-13	R	nissim
1347.12	2.7305581792926964e-12	7.796304773398483e-13	R	nissim
1413.24	4.2097027818206895e-12	9.30547091650165e-13	R	nissim
1546.74	2.885701693803096e-12	7.176139599216972e-13	R	nissim
1626.66	3.700423534385996e-12	8.520540068041534e-13	R	nissim
1761.06	2.2092834253337125e-12	6.104475697646676e-13	R	nissim
1827.18	2.400222123115023e-12	6.410990189448638e-13	R	nissim
1894.14	1.906564202000125e-12	5.443632624848355e-13	R	nissim
2068.62	3.5338770404778617e-12	8.46253469763337e-13	R	nissim
2194.8	4.171107994731883e-12	9.988504333535437e-13	R	nissim
2321.82	2.7558237230514597e-12	8.8837260730647e-13	R	nissim
2570.52	3.839294567487186e-12	8.840302438709016e-13	R	nissim
3140.28	2.313403745402611e-12	6.179098414759147e-13	R	nissim
3916.5	2.109849291613745e-12	5.829729032800627e-13	R	nissim
4691.1	1.236663191187701e-12	3.8726302315532164e-13	R	nissim
6499.08	9.82316489604624e-13	3.25708892001482e-13	R	nissim
