   6.9099999999999994e+01    2.5000000000000000e+00    1.6629999999999999e+01    1.4999999999999999e-01
   9.7900000000000006e+01    5.0000000000000000e+00    1.6109999999999999e+01    1.0000000000000001e-01
   1.5800000000000000e+02    5.0000000000000000e+00    1.5039999999999999e+01    2.9999999999999999e-02
   2.2490000000000001e+02    1.0000000000000000e+01    1.5090000000000000e+01    2.9999999999999999e-02
   3.1380000000000001e+02    1.0000000000000000e+01    1.5369999999999999e+01    2.0000000000000000e-02
   4.3000000000000000e+02    2.0000000000000000e+01    1.5820000000000000e+01    2.0000000000000000e-02
   6.2210000000000002e+02    4.0000000000000000e+01    1.6100000000000001e+01    1.0000000000000000e-02
   8.1289999999999998e+02    4.0000000000000000e+01    1.6670000000000002e+01    2.9999999999999999e-02
   1.0919000000000001e+03    4.0000000000000000e+01    1.7199999999999999e+01    2.9999999999999999e-02
   1.1840999999999999e+03    4.0000000000000000e+01    1.7300000000000001e+01    5.0000000000000003e-02
   1.4642000000000000e+03    4.0000000000000000e+01    1.7379999999999999e+01    4.0000000000000001e-02
   1.5560000000000000e+03    4.0000000000000000e+01    1.7309999999999999e+01    4.0000000000000001e-02
   1.8378000000000000e+03    4.0000000000000000e+01    1.7270000000000000e+01    4.0000000000000001e-02
   1.9289000000000001e+03    4.0000000000000000e+01    1.7359999999999999e+01    4.0000000000000001e-02
   2.0240000000000000e+03    4.0000000000000000e+01    1.7329999999999998e+01    4.0000000000000001e-02
   2.0741999999999998e+03    2.0000000000000000e+01    1.7370000000000001e+01    7.0000000000000007e-02
   2.5589000000000001e+03    4.0000000000000000e+01    1.8039999999999999e+01    5.9999999999999998e-02
   2.6489000000000001e+03    4.0000000000000000e+01    1.8039999999999999e+01    7.0000000000000007e-02
   2.7400000000000000e+03    4.0000000000000000e+01    1.8050000000000001e+01    5.0000000000000003e-02
   2.7909000000000001e+03    2.0000000000000000e+01    1.8149999999999999e+01    7.0000000000000007e-02
   3.5120999999999999e+03    1.4000000000000000e+02    1.8520000000000000e+01    1.7000000000000001e-01
   4.5505000000000000e+03    1.2000000000000000e+02    1.8410000000000000e+01    8.0000000000000002e-02
   4.8256000000000004e+03    1.2000000000000000e+02    1.8410000000000000e+01    5.0000000000000003e-02
   6.9265000000000000e+03    1.2000000000000000e+02    1.9199999999999999e+01    1.7000000000000001e-01
   9.3351000000000004e+03    3.2000000000000000e+02    1.9480000000000000e+01    5.9999999999999998e-02
   1.1836500000000000e+04    4.0000000000000000e+02    1.9739999999999998e+01    8.0000000000000002e-02
