Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
-9. -9. 174. -9. 60. rr   16.18 100. -9. -9. -9. P60 GCN9769 1 SDSS 0. 0. 0 nnn
-9. -9. 259. -9. 60. ii   16.39 100. -9. -9. -9. P60 GCN9769 1 SDSS 0. 0. 0 nnn
-9. -9. 440. -9. 60. rr   17.30 100. -9. -9. -9. P60 GCN9769 1 SDSS 0. 0. 0 nnn
-9. -9. 515. -9. 60. ii   17.34 100. -9. -9. -9. P60 GCN9769 1 SDSS 0. 0. 0 nnn
-9. -9.  111.  -9. 10.  rr 15.51  0.04 -9. -9. -9. LT GCN970 0 SDSS 0. 0. 0 nnn
-9. -9.  258.  -9. 10.  rr 16.60  0.10 -9. -9. -9. LT GCN970 0 SDSS 0. 0. 0 nnn
7852.   -9. -9. -9. 240. gg  22.15  0.15 -9. -9. -9. GROND GCN9773 0 AB_SDSS 0. 0. 0 nnn
7852.   -9. -9. -9. 240. rr  21.50  0.08 -9. -9. -9. GROND GCN9773 0 AB_SDSS 0. 0. 0 nnn
7852.   -9. -9. -9. 240. ii  21.30  0.13 -9. -9. -9. GROND GCN9773 0 AB_SDSS 0. 0. 0 nnn
7852.   -9. -9. -9. 240. zz  21.02  0.12 -9. -9. -9. GROND GCN9773 0 AB_SDSS 0. 0. 0 nnn
7852.   -9. -9. -9. 240. J   20.57  0.15 -9. -9. -9. GROND GCN9773 0 AB_SDSS 0. 0. 0 nnn
7852.   -9. -9. -9. 240. H   19.8   100. -9. -9. -9. GROND GCN9773 1 AB_SDSS 0. 0. 0 nnn
7852.   -9. -9. -9. 240. KS  18.9   100. -9. -9. -9. GROND GCN9773 1 AB_SDSS 0. 0. 0 nnn
86.   -9. -9.  -9.   146.   white  17.35 0.03 -9. -9. -9. UVOT GCN9774 0 NNN 0. 0. 0 E(B-V)=0.02
628.  -9. -9.  -9.   19.    v      18.17 0.41 -9. -9. -9. UVOT GCN9774 0 NNN 0. 0. 0 E(B-V)=0.02
554.  -9. -9.  -9.   19.    b      18.62 0.28 -9. -9. -9. UVOT GCN9774 0 NNN 0. 0. 0 E(B-V)=0.02
299.  -9. -9.  -9.   246.   u      18.65 0.11 -9. -9. -9. UVOT GCN9774 0 NNN 0. 0. 0 E(B-V)=0.02
677.  -9. -9.  -9.    58.   uvw1   19.20 100. -9. -9. -9. UVOT GCN9774 1 NNN 0. 0. 0 E(B-V)=0.02
652.  -9. -9.  -9.    58.   uvm2   18.72 100. -9. -9. -9. UVOT GCN9774 1 NNN 0. 0. 0 E(B-V)=0.02
603.  -9. -9.  -9.    58.   uvw2   19.13 100. -9. -9. -9. UVOT GCN9774 1 NNN 0. 0. 0 E(B-V)=0.02
-9. -9. 26.48    -9.     5.0   CR   15.98    0.18       -9. -9. -9. RAPTOR GCN9778 0 USNOB1 0. 0. 0 nnn
-9. -9. 46.08    -9.     5.0   CR   15.39    0.11	-9. -9. -9. RAPTOR GCN9778 0 USNOB1 0. 0. 0 nnn
-9. -9. 73.55    -9.     5.0   CR   14.84    0.07	-9. -9. -9. RAPTOR GCN9778 0 USNOB1 0. 0. 0 nnn
-9. -9. 91.71    -9.     5.0   CR   15.13    0.09	-9. -9. -9. RAPTOR GCN9778 0 USNOB1 0. 0. 0 nnn
