13133.664	18.144	0.1	0.1	R
13589.856	18.124	0.02	0.02	R
14370.048	18.154	0.02	0.02	R
15380.064	18.304	0.059	0.059	R
17280.864	18.344	0.1	0.1	R
17453.664	18.464	0.054	0.054	R
17909.856	18.304	0.02	0.02	R
17928.864	18.324	0.1	0.1	R
18144.864	18.624	0.059	0.059	R
18628.704	18.614	0.06	0.06	R
19440.864	18.614	0.057	0.057	R
19916.064	18.604	0.06	0.06	R
28859.328	18.844	0.1	0.1	R
48937.824	19.514	0.13	0.13	R
55469.664	19.567	0.12	0.12	R
56860.704	19.634	0.15	0.15	R
60480.864	19.504	0.03	0.03	R
60670.944	19.677	0.014	0.014	R
61085.664	19.474	0.03	0.03	R
61267.104	19.651	0.013	0.013	R
61517.664	19.504	0.03	0.03	R
61655.904	19.683	0.012	0.012	R
65215.584	19.864	0.17	0.17	R
66960.864	19.594	0.03	0.03	R
67081.824	19.773	0.011	0.011	R
67307.328	19.624	0.03	0.03	R
67470.624	19.796	0.01	0.01	R
72317.664	19.704	0.03	0.03	R
72429.984	19.877	0.009	0.009	R
74045.664	19.734	0.05	0.05	R
74140.704	19.904	0.014	0.014	R
74176.128	20.054	0.31	0.31	R
78071.904	19.975	0.009	0.009	R
82378.08	19.894	0.06	0.06	R
84375.648	19.764	0.15	0.15	R
84482.784	20.07	0.018	0.018	R
98669.664	20.104	0.07	0.07	R
152247.168	20.894	0.024	0.024	R
157533.984	20.919	0.024	0.024	R
157922.784	20.956	0.025	0.025	R
158372.064	20.996	0.025	0.025	R
159833.088	20.95	0.023	0.023	R
161309.664	20.987	0.025	0.025	R
162285.984	20.944	0.023	0.023	R
166580.064	20.824	0.03	0.03	R
167521.824	20.979	0.022	0.022	R
186210.144	21.174	0.06	0.06	R
231933.024	21.349	0.17	0.17	R
237204.288	21.48	0.057	0.057	R
237593.088	21.37	0.058	0.058	R
254492.064	21.582	0.044	0.044	R
254906.784	21.611	0.041	0.041	R
270476.064	21.424	0.08	0.08	R
318600.864	21.934	0.13	0.13	R
548208.864	22.674	0.1	0.1	R
548208.864	22.544	0.15	0.15	R
632448.864	22.904	0.1	0.1	R
719972.064	23.044	0.1	0.1	R
2.04699E6	24.474	0.25	0.25	R
13090.464	18.344	0.05	0.05	R
13220.064	18.304	0.03	0.03	R
13954.464	18.344	0.03	0.03	R
17505.504	18.494	0.03	0.03	R
19605.024	18.484	0.05	0.05	R
20192.544	18.574	0.05	0.05	R
20736.864	18.604	0.05	0.05	R
21073.824	18.614	0.07	0.07	R
85839.264	20.064	0.06	0.06	R
95006.304	20.254	0.09	0.09	R
98306.784	20.344	0.09	0.09	R
271201.824	21.674	0.17	0.17	R
2.12476E6	24.474	0.25	0.25	R
64628.064	19.694	0.05	0.05	R
65232.864	19.734	0.04	0.04	R
78020.064	19.944	0.03	0.03	R
78711.264	19.954	0.03	0.03	R
157162.464	20.834	0.09	0.09	R
166580.064	21.004	0.03	0.03	R
166839.264	20.994	0.03	0.03	R
254448.864	21.584	0.03	0.03	R
417399.264	22.054	0.25	0.25	R
428199.264	22.324	0.05	0.05	R
548208.864	22.674	0.1	0.1	R
632448.864	22.904	0.1	0.1	R
719972.064	23.044	0.1	0.1	R
60670.944	19.677	0.03	0.03	R
61267.104	19.651	0.03	0.03	R
61655.904	19.683	0.03	0.03	R
67081.824	19.773	0.03	0.03	R
67470.624	19.796	0.03	0.03	R
72429.984	19.877	0.03	0.03	R
74140.704	19.904	0.03	0.03	R
78071.904	19.975	0.03	0.03	R
84482.784	20.07	0.03	0.03	R
152246.304	20.894	0.03	0.03	R
157533.984	20.919	0.03	0.03	R
157922.784	20.956	0.03	0.03	R
158372.064	20.996	0.03	0.03	R
159832.224	20.95	0.03	0.03	R
161309.664	20.987	0.03	0.03	R
162285.984	20.944	0.03	0.03	R
167521.824	20.979	0.03	0.03	R
237203.424	21.48	0.057	0.057	R
237592.224	21.37	0.058	0.058	R
254492.064	21.582	0.044	0.044	R
254906.784	21.611	0.041	0.041	R
15501.024	18.334	0.05	0.05	R
18671.904	18.454	0.05	0.05	R
18628.704	18.614	0.06	0.06	R
19916.064	18.604	0.06	0.06	R
186210.144	21.174	0	0	R
