1696	17.5	0	Unfiltered	18877
1278	18.3	0.1	R	18878
6211	19.27	0	v_swift	18881
5595	19.84	0.26	b_swift	18881
7031	20.22	0	b_swift	18881
400	17.84	0.08	u_swift	18881
5389.5	19.13	0.2	u_swift	18881
6825	19.14	0.21	u_swift	18881
5185	18.75	0.19	uvw1_swift	18881
6621	18.9	0.21	uvw1_swift	18881
6415.5	19.22	0.29	uvm2_swift	18881
6005	19.18	0.23	uvw2_swift	18881
7437	19.5	0.31	uvw2_swift	18881
38670	20.36	0.11	R	18884
4367	18.6	0.2	Clear	18885
40353	20.8	0.1	g'	18887
40353	20.7	0.1	r'	18887
40353	20.6	0.1	i'	18887
40353	20.4	0.1	z'	18887
40353	20	0.2	J	18887
40353	19.8	0.2	H	18887
40353	18.9	0	K	18887
636	17.523	0.126	R	18894
146160	23.57	0	r	18900
146160	23.55	0	i	18900
146160	19.97	0	z	18900
233478	23.04	0.27	r	18907
233478	22.2	0.12	i	18907
146160	22.3	0.11	r	18907
146160	21.96	0.08	i	18907
41400	20.3	0.2	R	18915
324864	22.91	0.17	r	18916
324864	22.39	0.1	i	18916
