time	flux	flux_err	band
47692.80	1.4643580813640062e-13	2.672754714020219e-15	R
48038.40	1.4509327657773442e-13	2.6482507515139766e-15	R
48470.40	1.4509327657773442e-13	1.3302231553540226e-15	R
49075.20	1.437630534223804e-13	1.3180275961605346e-15	R
49852.80	1.3984511109831992e-13	1.2821076850265912e-15	R
50630.40	1.385630034132939e-13	1.2703532511168772e-15	R
51408.00	1.3478677688847965e-13	1.2357325982399894e-15	R
52185.60	1.3232664095655845e-13	1.2131779364448194e-15	R
52963.20	1.3111346302011363e-13	1.2020554542686191e-15	R
53740.80	1.3111346302011363e-13	1.2020554542686191e-15	R
54518.40	1.2754025715259943e-13	1.1692961059657387e-15	R
55296.00	1.240644310649912e-13	1.1374295408514027e-15	R
55987.20	1.229270015241403e-13	1.127001524140309e-15	R
56764.80	1.229270015241403e-13	1.127001524140309e-15	R
57542.40	1.2068333088793872e-13	1.1064314281048672e-15	R
58320.00	1.1739437507739962e-13	1.076278099989074e-15	R
59097.60	1.1631809697741054e-13	1.0664107230572002e-15	R
59875.20	1.1631809697741054e-13	1.0664107230572002e-15	R
60652.80	1.1525168625435382e-13	1.0566338107817384e-15	R
146880.00	3.611164632440645e-14	9.841426163244649e-16	R
226886.40	1.9127018956782656e-14	6.918429508296506e-16	R
320284.80	1.060833652566505e-14	1.11000577949177e-15	R
491270.40	6.39215486584224e-15	3.4366039057715004e-16	R
663120.00	4.108159419465028e-15	3.95823322098144e-16	R
1611705.60	2.8421519198582633e-15	3.8943578352587283e-16	R
2217801.60	2.6160575174909843e-15	2.7373179167841743e-16	R
5144083.20	2.257601517319244e-15	2.547567584434524e-16	R
7727097.60	2.1166414094167405e-15	3.233647814536921e-16	R
129562329.60	1.8951661392949815e-15	1.9830115330760866e-16	R
