79920.	2.7608704495698414e-13	3.7880562673691e-15	3.84075337929668e-15	1.01	2.0387
80326.08	2.7179785711679884e-13	2.739783532352868e-15	2.7676823933830797e-15	1.01	2.0387
80714.88	2.7710606316785334e-13	2.793291443265538e-15	2.8217351684262797e-15	1.01	2.0387
80818.56	2.7532524121552404e-13	8.488254073866609e-15	8.758270828268456e-15	1.01	2.0387
81103.68	2.720483075134059e-13	1.9971591658649253e-15	2.0119291261416443e-15	1.01	2.0387
81492.48	2.7029998922482073e-13	2.7246846871016346e-15	2.7524297985457953e-15	1.01	2.0387
81881.28	2.661007069761167e-13	2.4396259456313515e-15	2.4621995265754548e-15	1.01	2.0387
82278.72	2.7029998922482073e-13	2.478125196697772e-15	2.5010550068265713e-15	1.01	2.0387
83142.72	2.5932598036104355e-13	5.201778063789264e-15	5.308255505843864e-15	1.01	2.0387
83488.32	2.5529718631972275e-13	5.120965133134792e-15	5.225788380406477e-15	1.01	2.0387
83920.32	2.529566076468219e-13	5.3022190392850615e-15	5.415738233911978e-15	1.01	2.0387
84775.68	2.458363099115323e-13	4.487018336262001e-15	4.570438235357496e-15	1.01	2.0387
89519.04000000001	2.2711510975558247e-13	2.2893713889338503e-15	2.3126837614164045e-15	1.01	2.0387
89925.12	2.2963920166601326e-13	2.9420683146389407e-15	2.980250385315935e-15	1.01	2.0387
90313.92	2.2112916621769095e-13	3.0340059024483968e-15	3.076213128884709e-15	1.01	2.0387
90702.72000000002	2.2627992617945005e-13	3.5154025716708703e-15	3.570878439374811e-15	1.01	2.0387
91091.52	2.2399897362881214e-13	4.6952385778878624e-15	4.795762471373603e-15	1.01	2.0387
100854.72	1.938411726351409e-13	5.282710100636342e-15	5.430712081731533e-15	1.01	2.0387
107421.12	1.5931080362767092e-13	2.9801339149519302e-15	3.0369442527274326e-15	1.01	2.0387
107853.12	1.634919705584954e-13	2.9078977918630676e-15	2.9605547547999207e-15	1.01	2.0387
110790.72	1.5945833622411281e-13	4.854342506618957e-15	5.006761862710261e-15	1.01	2.0387
111568.31999999999	1.6168689774215124e-13	9.072738532203667e-15	9.612102539448218e-15	1.01	2.0387
152521.92	9.632566776530131e-14	8.023788106875036e-15	8.75289122260836e-15	1.01	2.0387
164669.76	7.625108510786617e-14	1.735686602189986e-15	1.776115936816624e-15	1.01	2.0387
169464.96	7.27521828499676e-14	2.3727069552454525e-15	2.4526981490405772e-15	1.01	2.0387
175374.71999999997	6.628969615396892e-14	2.1619423220605163e-15	2.234827996743098e-15	1.01	2.0387
188377.91999999998	6.243757516408356e-14	2.2584280562366293e-15	2.3431832834261627e-15	1.01	2.0387
190797.12	6.186514403421734e-14	2.2377226633613382e-15	2.321700849957087e-15	1.01	2.0387
191488.32	5.56860519722211e-14	2.09926122833447e-15	2.181499736063922e-15	1.01	2.0387
192265.92	5.916706525650414e-14	2.9643641388140174e-15	3.1207170288483425e-15	1.01	2.0387
193561.92	5.4884034465550354e-14	2.4701884600049658e-15	2.5866048555368603e-15	1.01	2.0387
195981.12000000002	5.12455818318467e-14	2.076788711214584e-15	2.1645079956890973e-15	1.01	2.0387
196499.52000000005	5.684098933959498e-14	3.353335526173461e-15	3.563568324761629e-15	1.01	2.0387
196758.72	5.344526421150377e-14	2.0662522466598387e-15	2.149348401754464e-15	1.01	2.0387
199869.12	5.226074883760171e-14	3.9569342803502245e-15	4.28107698093245e-15	1.01	2.0387
205441.92	4.706638341752024e-14	1.3614639144433006e-15	1.4020193734723057e-15	1.01	2.0387
232182.72	3.027041871623349e-14	5.263541116458715e-15	6.3714309349341365e-15	1.01	2.0387
243846.72	3.486406546493097e-14	4.6455428122289624e-15	5.35970969153941e-15	1.01	2.0387
251570.88	2.988450236518697e-14	1.1604289284083844e-15	1.2073093021427933e-15	1.01	2.0387
260763.84000000003	2.5861042522832223e-14	1.903292541404525e-15	2.0544971620794337e-15	1.01	2.0387
281603.52	2.4911944540304066e-14	1.547856806023798e-15	1.65040139150911e-15	1.01	2.0387
283936.32000000007	2.065612382682922e-14	1.1518929849972442e-15	1.2199221966922698e-15	1.01	2.0387
291841.92	2.0715319138273268e-14	8.343556196128457e-16	8.693714929294393e-16	1.01	2.0387
336985.92	1.492265258888553e-14	9.31740478992347e-16	9.937907808864568e-16	1.01	2.0387
368521.92	1.3306947038197746e-14	1.4078713124026931e-15	1.574447412762293e-15	1.01	2.0387
374077.44	1.1494943167079881e-14	5.008739122267929e-16	5.236930040602524e-16	1.01	2.0387
452243.52	6.6340269030404735e-15	1.2308430133568595e-15	1.511228533165308e-15	1.01	2.0387
452934.72000000003	6.8056878898147115e-15	6.876045529783004e-16	7.648836607063066e-16	1.01	2.0387
460762.56000000006	7.571425063729629e-15	6.467826994976126e-16	7.071941746851902e-16	1.01	2.0387
510649.92	5.832382905438835e-15	7.666063657226571e-16	8.826172705383342e-16	1.01	2.0387
534237.12	5.730546334572122e-15	4.2211470265119053e-16	4.556803270293702e-16	1.01	2.0387
544380.48	5.450907702348016e-15	5.997929447318529e-16	6.739514824133824e-16	1.01	2.0387
632473.9199999999	4.044593023272672e-15	6.681708132454022e-16	8.003972375199357e-16	1.01	2.0387
894844.7999999999	1.8140365300304773e-15	1.2730474706832646e-16	1.369129721517972e-16	1.01	2.0387
1.6577568e6	3.2828121217804605e-16	9.253429167031236e-17	1.2885542416478797e-16	1.01	2.0387
2.4379488e6	1.549694274104663e-16	8.32484782546399e-17	1.7987727658043783e-16	1.01	2.0387
