   5.8700000000000000e+02    1.0000000000000000e-03    1.7079999999999998e+01    1.2000000000000000e-01
   7.4700000000000000e+02    1.0000000000000000e-03    1.5800000000000001e+01    1.0000000000000001e-01
   7.6700000000000000e+02    1.0000000000000000e-03    1.5770000000000000e+01    8.0000000000000002e-02
   1.1470000000000000e+03    1.0000000000000000e-03    1.5320000000000000e+01    1.3000000000000000e-01
   1.1670000000000000e+03    1.0000000000000000e-03    1.5220000000000001e+01    5.9999999999999998e-02
   1.3270000000000000e+03    1.0000000000000000e-03    1.5410000000000000e+01    1.0000000000000001e-01
   1.3470000000000000e+03    1.0000000000000000e-03    1.5470000000000001e+01    7.0000000000000007e-02
   1.5070000000000000e+03    1.0000000000000000e-03    1.5770000000000000e+01    8.0000000000000002e-02
   1.5270000000000000e+03    1.0000000000000000e-03    1.5720000000000001e+01    1.1000000000000000e-01
   1.6870000000000000e+03    1.0000000000000000e-03    1.5920000000000000e+01    7.0000000000000007e-02
   1.8470000000000000e+03    1.0000000000000000e-03    1.6010000000000002e+01    1.2000000000000000e-01
   1.8670000000000000e+03    1.0000000000000000e-03    1.6109999999999999e+01    8.9999999999999997e-02
   6.3970000000000000e+03    1.0000000000000000e-03    1.7989999999999998e+01    5.9999999999999998e-02
   1.0993000000000000e+04    1.0000000000000000e-03    1.9100000000000001e+01    1.1000000000000000e-01
   1.1297000000000000e+04    1.0000000000000000e-03    1.9000000000000000e+01    1.0000000000000001e-01
   1.1601000000000000e+04    1.0000000000000000e-03    1.8969999999999999e+01    1.0000000000000001e-01
   2.3604000000000000e+04    1.0000000000000000e-03    2.0100000000000001e+01    2.3000000000000001e-01
   2.3908000000000000e+04    1.0000000000000000e-03    2.0100000000000001e+01    2.3999999999999999e-01
   2.4212000000000000e+04    1.0000000000000000e-03    2.0449999999999999e+01    3.1000000000000000e-01
   3.0449000000000000e+04    1.0000000000000000e-03    2.0379999999999999e+01    2.9999999999999999e-01
   3.4763000000000000e+04    1.0000000000000000e-03    2.0359999999999999e+01    2.8000000000000003e-01
   6.1506000000000000e+04    1.0000000000000000e-03    2.1750000000000000e+01    3.1000000000000000e-01
