Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (erg/cm^2/s/A)
           4649.0000               0.0010    1.7864866095547545e-16    3.2908300435315413e-18
           8820.0000               0.0010    8.0909545244778054e-17    2.2356134174972906e-18
          12562.0000               0.0010    4.9203926036232733e-17    9.0636983895498784e-19
          16674.0000               0.0010    3.1915360486990942e-17    8.8185402492525825e-19
          21359.0000               0.0010    1.9588435505567142e-17    1.0824969813274930e-18
          62726.4000               0.0010    5.9703493375043689e-18    1.6496685336310519e-19
          69552.0000               0.0010    7.9432776867506268e-18    1.4632058654045859e-19
          89899.0000               0.0010    4.4874512282624560e-18    4.1330954404771870e-19
