Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             56.0000               5.0000    2.1394391146712675e+01    3.9409926037013171e-01
             71.0000               5.0000    9.3389903413234450e+00    2.5804584675116310e-01
             87.0000               5.0000    4.9011717552409033e+00    1.3542438416043984e-01
            135.0000               5.0000    1.8806150870451677e+00    6.9284422235992599e-02
            151.0000               5.0000    1.3498947668902390e+00    4.9731962509313762e-02
            166.0000               5.0000    1.1023002665035180e+00    5.0762804694442665e-02
            215.0000               5.0000    6.6420158730031320e-01    3.6705137224520845e-02
            245.0000               5.0000    4.3082401756134775e-01    2.3808215738362466e-02
            294.0000               5.0000    3.2681343716041450e-01    2.1070441567254176e-02
            309.0000               5.0000    2.0811333155671158e-01    9.5839733738188517e-03
            325.0000               5.0000    1.8462899294637472e-01    1.1903471415675246e-02
            344.0000               3.9000    1.4279069229062277e-01    5.5236338463902643e-03
            352.3000               3.9000    1.3240363205522279e-01    5.1218267218476115e-03
            360.2000               3.9000    1.2855823417742238e-01    4.9730735396204080e-03
            380.1000               3.9000    1.0762171225311161e-01    4.1631770451665507e-03
            388.4000               3.9000    1.0382451167143829e-01    4.0162882997028457e-03
            393.0000              15.0000    1.1331826009804945e-01    6.2621986554546264e-03
            396.3000               3.9000    9.2108539561883362e-02    3.5630743048019197e-03
            416.3000               3.9000    9.1096123470256654e-02    3.5239105771062971e-03
            424.5000               3.9000    8.6996122469689754e-02    3.3653084726296837e-03
            431.0000              15.0000    8.5960690597775072e-02    3.9586362090390939e-03
            432.4000               3.9000    8.1714644486567511e-02    3.1610027852032015e-03
            452.4000               3.9000    7.8541627329939745e-02    3.0382595959913012e-03
            460.7000               3.9000    7.4045708832223486e-02    2.8643420444603293e-03
            464.0000              15.0000    8.2851408443412156e-02    5.3416278582044674e-03
            468.6000               3.9000    7.1104959709844345e-02    2.7505837796495168e-03
            488.6000               3.9000    6.1986896603770908e-02    2.3978658175871038e-03
            496.9000               3.9000    6.2618101156816430e-02    2.4222829751571625e-03
            504.8000               3.9000    5.8546359263839949e-02    2.2647740299099862e-03
            525.8000               3.9000    4.9283312698313403e-02    1.9064476102446644e-03
            534.1000               3.9000    4.8028596095258509e-02    1.8579108675124704e-03
            542.0000               3.9000    4.6248738569562818e-02    1.7890598723042149e-03
            561.9000               3.9000    4.5029786901642298e-02    1.7419066399609201e-03
            570.2000               3.9000    4.6935331758435395e-02    1.8156196523285229e-03
            578.2000               3.9000    4.4126541646959082e-02    1.7069660147680324e-03
            598.2000               3.9000    4.1485840299208307e-02    1.6048146272465192e-03
            606.4000               3.9000    4.0429641562452406e-02    1.5639572366332329e-03
            614.4000               3.9000    3.9582196538585718e-02    1.5311751558008365e-03
            634.4000               3.9000    3.8115348116594831e-02    1.4744324265566764e-03
            642.7000               3.9000    3.5702603778778742e-02    1.3810991982260603e-03
            650.6000               3.9000    3.5669735603669657e-02    1.3798277444527843e-03
            670.6000               3.9000    3.3845418604037177e-02    1.3092569042666073e-03
            678.9000               3.9000    3.0669019329469426e-02    1.2146300946329293e-03
            686.8000               3.9000    3.0387844066001462e-02    1.2034942988252565e-03
            706.8000               3.9000    3.0471924891819029e-02    1.2068242749266270e-03
            715.0000               3.9000    3.1296796742817656e-02    1.2394928830642138e-03
            723.0000               3.9000    3.0136991049093280e-02    1.1935593993622872e-03
            743.0000               3.9000    2.6127622234049366e-02    1.0347704934987182e-03
            751.3000               3.9000    2.5769137812459771e-02    1.0205729098641673e-03
            759.2000               3.9000    2.6175795449093309e-02    1.0366783678953204e-03
            779.3000               3.9000    2.5650739377240300e-02    1.0158838032112906e-03
            787.5000               3.9000    2.4027018769890340e-02    9.5157721767049242e-04
            795.5000               3.9000    2.3523388841253840e-02    9.3163122391998708e-04
            815.5000               3.9000    2.2485362176011558e-02    8.9052073345760585e-04
            823.8000               3.9000    2.1453585572163460e-02    8.4965777333133113e-04
            831.7000               3.9000    2.2054635630515646e-02    8.7346203917409136e-04
            851.7000               3.9000    2.2156435204772926e-02    8.7749375682327291e-04
            860.0000               3.9000    2.1632160024254853e-02    8.5673011892258293e-04
            867.9000               3.9000    2.1493140958488796e-02    8.5122434323431524e-04
            888.0000               3.9000    1.9386521282474145e-02    7.8564844503382881e-04
            896.2000               3.9000    1.8771539258740141e-02    7.4343676468130904e-04
            904.1000               3.9000    1.7976282554125731e-02    7.1194104856445520e-04
            924.1000               3.9000    1.7926680808005434e-02    7.0997659795921000e-04
            932.4000               3.9000    1.7745975830723074e-02    7.0281987405815553e-04
            940.3000               3.9000    1.8806149579928828e-02    7.4480748792645369e-04
            960.3000               3.9000    1.6379471517665879e-02    6.6378625338850807e-04
            968.5000               3.9000    1.5889121462955749e-02    6.4391457283313508e-04
            976.5000               3.9000    1.6838363681791816e-02    6.8238308723665578e-04
            996.5000               3.9000    1.6853879532321082e-02    6.8301187481871234e-04
           1004.8000               3.9000    1.5787010031681814e-02    6.3977645614723586e-04
           1012.7000               3.9000    1.5685554819470784e-02    6.3566493306618517e-04
           1032.7000               3.9000    1.4397924250153890e-02    5.8348306197018960e-04
           1041.0000               3.9000    1.3661547107894551e-02    5.5364101097275190e-04
           1049.0000               3.9000    1.3851598162323876e-02    5.6134292475160097e-04
           1069.0000               3.9000    1.2986732159722668e-02    5.3825502129354859e-04
           1077.2000               3.9000    1.3155273566515075e-02    5.4524047824962936e-04
           1085.2000               3.9000    1.2938975295018987e-02    5.3627566483098010e-04
           1105.2000               3.9000    1.2903272931879782e-02    5.3479592566369968e-04
           1113.5000               3.9000    1.3022665448122115e-02    5.3974433151221762e-04
           1121.4000               3.9000    1.2053131179086225e-02    4.9956049756488818e-04
           1141.4000               3.9000    1.1854954271021951e-02    5.0226556853867383e-04
           1149.7000               3.9000    1.1053501706537964e-02    4.6830997337106580e-04
           1157.6000               3.9000    1.0891805630243875e-02    4.6145930403623402e-04
           1177.6000               3.9000    1.1542499991646343e-02    4.7839660527171927e-04
           1185.8000               3.9000    1.1124996491020779e-02    4.6109253271093252e-04
           1193.8000               3.9000    1.0556012172075255e-02    4.5695499900980482e-04
           1221.5000              11.7500    1.1342267426143455e-02    5.1188411830139840e-04
