24.3	1.58653E-11	7.30622E-13
32.4	1.80488E-11	8.31176E-13
40.5	1.78833E-11	6.58845E-13
48.6	1.61602E-11	8.93047E-13
56.7	1.73959E-11	8.01112E-13
64.9	1.61602E-11	5.95364E-13
73	1.87261E-11	6.89895E-13
81.1	1.67667E-11	7.72135E-13
89.2	1.6613E-11	7.65056E-13
97.3	1.58653E-11	7.30622E-13
123.5	1.51512E-11	4.18643E-13
153.3	1.36914E-11	3.78307E-13
182.7	1.33183E-11	3.67997E-13
213	1.4075E-11	3.88905E-13
242.5	1.31961E-11	4.86164E-13
272.3	1.22588E-11	4.5163E-13
301.8	1.07757E-11	3.96993E-13
331	9.64822E-12	3.55454E-13
360.8	8.63868E-12	2.38696E-13
390.3	7.80633E-12	2.87596E-13
439.9	6.5531E-12	2.41425E-13
509.8	5.30209E-12	1.46502E-13
579	4.53364E-12	1.67026E-13
648.2	4.45089E-12	2.04971E-13
718.1	3.31472E-12	1.83178E-13
787.2	3.43912E-12	1.90053E-13
856.6	3.22438E-12	2.07884E-13
926.3	2.96788E-12	1.64011E-13
995.5	2.51448E-12	1.62114E-13
1064.9	2.53774E-12	2.10361E-13
1169.3	2.37929E-12	1.31484E-13
1342.8	2.15004E-12	9.90132E-14
1550.85	1.64607E-12	1.06126E-13
1759.15	1.51512E-12	9.76834E-14
2002.35	1.35659E-12	7.49677E-14
2315.9	1.14934E-12	7.41005E-14
2663.9	1.04821E-12	6.75804E-14
3045.8	7.38665E-13	7.48369E-14
3498.25	7.52397E-13	6.23685E-14
4039	4.88031E-13	8.98986E-14
4649	5.9765E-13	4.95411E-14
5344.1	4.17299E-13	4.61216E-14
6142.85	3.77092E-13	5.20971E-14
7045.9	4.36965E-13	5.23198E-14
8078.25	2.09145E-13	4.23785E-14
9493.3	2.37929E-13	3.50625E-14
18973.44	7.45498E-14	2.74652E-15
20355.84	6.67494E-14	2.45914E-15
21651.84	6.25817E-14	2.882E-15
