Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            318.6000               5.0000    5.0764694767976197e-03    7.0134019672893187e-05
            345.0000               5.0000    4.7332754511024535e-03    8.7190158467968399e-05
            370.8000               5.0000    4.5369268650557962e-03    8.3573283745754182e-05
            436.8000               5.0000    3.8829498145926539e-03    1.7881645234625384e-04
            465.0000               5.0000    3.6338063298059029e-03    6.6937188213689981e-05
            490.8000               5.0000    3.3943902918097679e-03    1.5631745421455142e-04
            723.0000              15.0000    2.2220906598928157e-03    1.0233105952090798e-04
            952.8000              15.0000    1.6157038946451434e-03    4.4643549715222716e-05
           1251.0000              30.0000    1.1683198882948393e-03    4.3042496577282446e-05
           1569.0000              30.0000    8.8137711110199872e-04    5.7636262303389074e-05
           1888.2000              30.0000    7.1971700927175289e-04    2.1212284216716923e-05
           2202.0000              30.0000    5.9643313856963911e-04    1.7029392357833200e-05
           2512.2000              30.0000    5.0905155024823841e-04    1.6409883628745805e-05
           2821.8000              30.0000    4.2890564604648556e-04    1.5011394984838579e-05
           3124.8000              30.0000    3.9624314567980991e-04    1.1678509909875465e-05
           3444.0000              30.0000    3.0364194245441714e-04    1.0347589170374323e-05
           4144.8000              30.0000    3.0645150679811027e-04    9.8788296822954138e-06
           4351.8000              60.0000    2.6814009580873469e-04    9.6316803213897348e-06
           4902.6000             120.0000    2.3570118142818592e-04    1.1722796115439594e-05
           5890.8000             180.0000    1.9088058530428086e-04    7.0323008466631348e-06
           7360.8000             240.0000    1.4360241915518449e-04    7.4067123017110878e-06
