z=   2.4500000e+00 0.
TotalEnergy(erg)    2.3832392996901991e+49    2.0044480276817955e+49
TotalEnergy(erg)    1.3556390741596133e+49    9.8440001443970437e+48
Energy1(erg)    5.4528186208176055e+48    2.0533370587404456e+48
Energy2(erg)   -5.9916560831834810e+48    2.7043606338056050e+48
Energy3(erg)    2.4371230459267409e+49    2.0684620351739925e+49
T_min_T_max    3.5342028497032101e+02    2.5761303991769651e+04
Interval1    3.5342028497032101e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    2.0176886957585825e+03
Interval3    2.0176886957585825e+03    2.5761303991769651e+04
