time_sec	mag	mag_err	band
88.62732990419998	14.7321912154861	0.3593292331508444	R
103.63793790419997	14.72740611547935	0.34940116200788657	R
123.65186390419998	15.05996034958142	0.354427230836362	R
143.6660079042	15.192176552847275	0.35776798140854804	R
168.68259790419998	15.01202845109171	0.3488770269373583	R
203.54101590419998	15.111054125512338	0.3476649975405524	R
315.51475390419995	15.187514653386058	0.362562090131639	R
380.56028590419993	15.332966621455892	0.3630491141955421	R
460.61446390419997	15.417094215867477	0.35920424989238314	R
545.8814579041998	15.465509809564066	0.35560658180949484	R
682.5569939041999	15.397679236136435	0.35854871903071167	R
803.3800059041998	15.912086029448012	0.40331196651518	R
938.8131599041999	15.746023186718375	0.3449479632445042	R
1141.6218299041998	15.5295642086777	0.3550740725658303	R
37654.4202479042	19.343794031156452	0.805771394011037	R
46180.0762999042	19.11201774757837	1.005620843983798	R
77597.86155790418	18.141038709027068	0.521374087523741	R
111927.34419590418	18.7547217088881	0.5542182955653971	R
199241.3305099042	19.96282805869376	0.9381585819684556	R
289012.6858539042	22.137136768724037	1.4555924565853202	R
381275.27391190414	20.92054575571153	0.6196095681885829	R
598591.915197904	21.75867766045699	0.9578414443694909	R
